group_num,email,sid,first_name,last_name,year,want_group,is_existing,timezone,disc_with_group,disc_times_options,groupmember2,groupmember3,groupmember4,groupmember5,groupmember6,remote,race,gender
0,briannapetersen@example.org,79,Jeffrey,Moore,1,True,False,1,False,"[6, 3]",,,,,,True,0,1
0,hhill@example.com,74,Brenda,Crawford,1,True,False,1,False,"[1, 3]",,,,,,True,0,1
0,cynthia79@example.com,88,Allen,Garcia,1,True,False,1,False,[6],,,,,,True,0,1
0,martinezkaren@example.com,96,Michael,Monroe,1,True,False,1,False,"[6, 3]",,,,,,True,3,1
0,jeremiahhughes@example.net,95,Catherine,Murphy,1,True,False,1,False,"[6, 1, 3]",,,,,,True,3,1
0,perezjessica@example.com,94,Robert,Watson,1,True,False,1,False,"[6, 1]",,,,,,True,3,1
1,pnelson@example.net,91,Lisa,Robinson,1,True,False,1,False,"[3, 4]",,,,,,True,3,1
1,patriciacampos@example.com,97,Kevin,Wiley,1,True,False,1,False,"[6, 1, 3, 4]",,,,,,True,3,1
1,ramseytiffany@example.org,93,Debra,Gill,1,True,False,1,False,"[1, 4]",,,,,,True,3,1
1,jeanne03@example.com,63,William,Terrell,1,True,False,1,False,"[6, 3, 4]",,,,,,True,0,1
1,davidsontina@example.com,70,Sandra,Reynolds,1,True,False,1,False,"[1, 4]",,,,,,True,0,1
1,kdorsey@example.com,83,Alexandra,Delgado,1,True,False,1,False,"[1, 4]",,,,,,True,0,1
2,michael62@example.org,60,Ariana,Hamilton,1,True,False,1,False,"[5, 6, 1, 3, 4]",,,,,,True,0,1
2,danieldiaz@example.net,73,Christopher,Tucker,1,True,False,1,False,"[5, 1, 3]",,,,,,True,0,1
2,jessicahenry@example.net,68,Mary,Johnson,1,True,False,1,False,"[5, 6]",,,,,,True,0,1
2,kathrynbrown@example.com,84,Brent,Arellano,1,True,False,1,False,"[5, 6, 1, 4]",,,,,,True,0,1
2,megankim@example.com,75,Kyle,Wright,1,True,False,1,False,"[5, 4]",,,,,,True,0,1
3,ryanbest@example.net,82,William,Mora,1,True,False,1,False,"[5, 1]",,,,,,True,0,1
3,joseph78@example.net,77,Brittany,Martinez,1,True,False,1,False,"[5, 6, 3, 4]",,,,,,True,0,1
3,mbennett@example.com,64,Lisa,Brown,1,True,False,1,False,"[5, 6, 1, 3]",,,,,,True,0,1
3,christopher97@example.com,71,Robert,Paul,1,True,False,1,False,"[5, 6, 1, 3]",,,,,,True,0,1
4,craigrodriguez@example.net,67,Ronald,Lewis,1,True,False,1,False,"[5, 2, 4]",,,,,,True,0,1
4,dhampton@example.org,81,Brian,West,1,True,False,1,False,"[5, 6, 2, 4]",,,,,,True,0,1
4,moramarc@example.com,69,Matthew,Black,1,True,False,1,False,"[6, 1, 2, 4]",,,,,,True,0,1
4,marycarter@example.net,86,Kelsey,Hawkins,1,True,False,1,False,"[1, 2, 3, 4]",,,,,,True,0,1
5,sbrown@example.com,98,David,Jenkins,1,True,False,1,False,"[5, 2, 3]",,,,,,True,3,1
5,youngmichael@example.com,90,Derek,Hanson,1,True,False,1,False,"[5, 6, 2, 4]",,,,,,True,3,1
5,qcampbell@example.com,80,Mr.,Jon,1,True,False,1,False,"[5, 1, 2, 3]",,,,,,True,0,1
5,laura26@example.net,85,John,Butler,1,True,False,1,False,"[5, 6, 2, 3]",,,,,,True,0,1
5,wchang@example.org,89,Jessica,Andrews,1,True,False,1,False,"[5, 6, 1, 2, 4]",,,,,,True,0,1
5,danielmckenzie@example.net,87,Logan,Martin,1,True,False,1,False,"[5, 1, 2, 3, 4]",,,,,,True,0,1
6,rogersmark@example.org,66,Trevor,Fuller,1,True,False,1,False,"[5, 1, 2, 3]",,,,,,True,0,1
6,nealwesley@example.net,78,Diana,Jackson,1,True,False,1,False,"[5, 2, 3]",,,,,,True,0,1
6,teresa26@example.org,62,Joshua,Reed,1,True,False,1,False,"[5, 2, 3]",,,,,,True,0,1
