group_num,email,sid,first_name,last_name,year,want_group,is_existing,timezone,disc_with_group,disc_times_options,groupmember2,groupmember3,groupmember4,groupmember5,groupmember6,remote,race,gender
0,astone@example.org,63,Andrew,Marquez,1,True,False,1,False,"[1, 2, 3]",,,,,,True,0,1
0,carlmadden@example.net,68,Sandra,Perkins,1,True,False,1,False,"[1, 2]",,,,,,True,0,1
0,codysmith@example.com,62,Jacob,Rosales,1,True,False,1,False,"[1, 2, 3]",,,,,,True,0,1
0,roberthenry@example.net,65,Christina,Gibson,1,True,False,1,False,[3],,,,,,True,0,1
0,istone@example.com,90,Mary,Brown,1,True,False,1,False,"[2, 3]",,,,,,True,3,1
1,walkerdavid@example.net,60,Benjamin,Dunlap,1,True,False,1,False,"[6, 1, 2, 3]",,,,,,True,0,1
1,briggstaylor@example.org,89,Bruce,Woodard,1,True,False,1,False,"[6, 1, 2]",,,,,,True,0,1
1,zcooper@example.net,76,Haley,Weaver,1,True,False,1,False,"[6, 1, 2]",,,,,,True,0,1
1,lameric@example.com,74,Tracey,Turner,1,True,False,1,False,"[6, 1, 3]",,,,,,True,0,1
2,lhammond@example.com,98,Kathleen,Wilson,1,True,False,1,False,"[6, 2, 3]",,,,,,True,3,1
2,tcohen@example.net,96,Hayley,Barron,1,True,False,1,False,"[6, 1]",,,,,,True,3,1
2,xlynch@example.org,92,John,Hernandez,1,True,False,1,False,"[6, 2]",,,,,,True,3,1
3,potterjessica@example.net,73,Jason,Aguilar,1,True,False,1,False,"[6, 1, 2, 4]",,,,,,True,0,1
3,amber85@example.net,61,Rebekah,Escobar,1,True,False,1,False,"[1, 2, 4]",,,,,,True,0,1
3,schwartzjamie@example.net,77,Ana,Willis,1,True,False,1,False,"[6, 1, 4]",,,,,,True,0,1
3,kellydavid@example.net,83,Charlene,Fowler,1,True,False,1,False,"[6, 1, 3, 4]",,,,,,True,0,1
4,robertfuentes@example.org,75,Randy,Lopez,1,True,False,1,False,"[1, 3, 4]",,,,,,True,0,1
