group_num,email,sid,first_name,last_name,year,want_group,is_existing,timezone,disc_with_group,disc_times_options,groupmember2,groupmember3,groupmember4,groupmember5,groupmember6,remote,race,gender
0,matthew45@example.com,99,Aaron,Doyle,1,True,False,1,False,"[6, 4]",,,,,,True,3,1
0,hmalone@example.com,96,Anthony,Rice,1,True,False,1,False,"[5, 6, 4]",,,,,,True,3,1
0,lauren90@example.net,92,Dawn,Sandoval,1,True,False,1,False,"[5, 1]",,,,,,True,3,1
0,tonyagill@example.com,67,Kristin,Guerrero,1,True,False,1,False,"[5, 6, 4]",,,,,,True,0,1
0,margaret76@example.net,74,Cheryl,Robinson,1,True,False,1,False,"[5, 6, 4]",,,,,,True,0,1
0,sandra01@example.org,60,Nicholas,Fields,1,True,False,1,False,"[5, 6, 1, 4]",,,,,,True,0,1
1,hardymichael@example.com,88,Robert,Coleman,1,True,False,1,False,"[5, 1, 4]",,,,,,True,0,1
1,allenjames@example.com,62,Judy,Turner,1,True,False,1,False,"[5, 1, 4]",,,,,,True,0,1
1,mcphersondonald@example.net,87,Jacqueline,Ortiz,1,True,False,1,False,"[5, 1, 4]",,,,,,True,0,1
1,adrian41@example.net,81,Richard,Duke,1,True,False,1,False,"[5, 1, 4]",,,,,,True,0,1
1,julie29@example.com,79,Melissa,Jordan,1,True,False,1,False,"[5, 4]",,,,,,True,0,1
2,diana28@example.com,61,Stephanie,Johnson,1,True,False,1,False,"[5, 6, 1, 2]",,,,,,True,0,1
2,carpenterryan@example.com,68,Joshua,Vincent,1,True,False,1,False,"[5, 6, 2]",,,,,,True,0,1
2,mariagarcia@example.com,76,Casey,Estrada,1,True,False,1,False,"[1, 2, 4]",,,,,,True,0,1
3,amy69@example.org,89,David,Weiss,1,True,False,1,False,"[5, 6, 2]",,,,,,True,0,1
3,sandranewman@example.net,71,Jennifer,Rodriguez,1,True,False,1,False,"[1, 2, 4]",,,,,,True,0,1
3,hayden22@example.org,82,Brandon,Mueller,1,True,False,1,False,"[1, 2, 4]",,,,,,True,0,1
3,uholloway@example.org,64,Mark,Ramirez,1,True,False,1,False,"[5, 1, 2, 4]",,,,,,True,0,1
4,nealryan@example.net,75,Jamie,Jenkins,1,True,False,1,False,"[6, 1, 2]",,,,,,True,0,1
4,michael36@example.net,78,John,Berry,1,True,False,1,False,"[6, 1, 2]",,,,,,True,0,1
4,gallagherjoseph@example.org,98,Jacqueline,Brown,1,True,False,1,False,"[5, 1, 2, 4]",,,,,,True,3,1
4,angelamarks@example.com,97,Raymond,Baker,1,True,False,1,False,"[6, 1, 2]",,,,,,True,3,1
5,mtaylor@example.org,73,Parker,Perry,1,True,False,1,False,"[5, 1, 2, 3]",,,,,,True,0,1
5,samantha59@example.com,85,Eric,Roberts,1,True,False,1,False,"[1, 2, 3]",,,,,,True,0,1
5,xrobinson@example.org,65,Megan,Moran,1,True,False,1,False,"[6, 3, 4]",,,,,,True,0,1
6,diazjackie@example.org,69,Dr.,Jennifer,1,True,False,1,False,"[1, 3]",,,,,,True,0,1
6,xhall@example.net,72,Rhonda,Jones,1,True,False,1,False,"[6, 3, 4]",,,,,,True,0,1
6,lorithompson@example.org,66,Deborah,Brown,1,True,False,1,False,"[5, 2, 3, 4]",,,,,,True,0,1
6,jdouglas@example.net,63,Nathan,Thompson,1,True,False,1,False,"[1, 2, 3, 4]",,,,,,True,0,1
6,wjohnson@example.org,77,Angie,Contreras,1,True,False,1,False,"[6, 2, 3, 4]",,,,,,True,0,1
6,otaylor@example.org,83,Blake,Douglas,1,True,False,1,False,"[1, 2, 3]",,,,,,True,0,1
7,jose35@example.net,80,Robert,Russell,1,True,False,1,False,"[5, 3, 4]",,,,,,True,0,1
7,reginahubbard@example.com,84,Brian,Alexander,1,True,False,1,False,"[3, 4]",,,,,,True,0,1
7,umendez@example.com,70,Jason,Chaney,1,True,False,1,False,"[6, 1, 3]",,,,,,True,0,1
7,linda64@example.org,86,Vanessa,Lopez,1,True,False,1,False,"[1, 3, 4]",,,,,,True,0,1
8,fredmiller@example.org,95,Jerry,Parsons,1,True,False,1,False,"[5, 3, 4]",,,,,,True,3,1
8,yvonne64@example.org,90,Jerry,Gonzales,1,True,False,1,False,"[5, 6, 3]",,,,,,True,3,1
8,thomasshawn@example.net,94,Amy,Smith,1,True,False,1,False,"[6, 1, 3, 4]",,,,,,True,3,1
8,kari25@example.com,91,Samantha,Hunter,1,True,False,1,False,"[6, 2, 3]",,,,,,True,3,1
8,ninareed@example.org,93,Brenda,Porter,1,True,False,1,False,"[6, 2, 3]",,,,,,True,3,1
9,ldavis@example.net,13,Robert,Hardy,4,True,False,1,False,"[2, 4]",,,,,,True,6,0
9,bobbyjohnson@example.com,0,Jade,Lewis,4,True,False,1,False,"[6, 1, 2]",,,,,,True,6,2
9,rboyd@example.org,8,Andrew,Salinas,4,True,False,1,False,"[6, 1, 2, 4]",,,,,,True,6,2
9,trevor41@example.org,4,Tracy,Payne,4,True,False,1,False,"[1, 4]",,,,,,True,6,2
10,jessicariley@example.org,15,Lacey,Johnson,4,True,False,1,False,"[5, 6, 2, 4]",,,,,,True,6,0
10,zrowe@example.org,19,Melissa,Armstrong,4,True,False,1,False,"[5, 1, 4]",,,,,,True,6,0
10,mperez@example.org,11,Whitney,Price,4,True,False,1,False,"[5, 6, 1, 2, 4]",,,,,,True,6,0
10,wagnerbarbara@example.org,18,Bradley,Rice,4,True,False,1,False,"[5, 1, 2]",,,,,,True,6,0
10,audreyglover@example.net,10,Stacy,Medina,4,True,False,1,False,"[5, 6, 2, 4]",,,,,,True,6,0
10,tanyadorsey@example.org,14,Kimberly,Williams,4,True,False,1,False,"[5, 6, 1]",,,,,,True,6,0
11,danielkelly@example.net,9,Ana,Walsh,4,True,False,1,False,"[5, 6, 2, 3]",,,,,,True,6,2
11,bauertamara@example.org,17,Sarah,Cole,4,True,False,1,False,"[5, 2, 3]",,,,,,True,6,0
11,wendy36@example.net,16,Todd,Miller,4,True,False,1,False,"[6, 2, 3, 4]",,,,,,True,6,0
11,dawnharris@example.com,12,Kelly,Morris,4,True,False,1,False,"[6, 1, 3, 4]",,,,,,True,6,0
11,hunteramber@example.com,6,Christian,Jackson,4,True,False,1,False,"[5, 1, 2, 3]",,,,,,True,6,2
11,eclark@example.com,5,Julia,Landry,4,True,False,1,False,"[5, 3]",,,,,,True,6,2
12,thomasalexander@example.net,2,Angela,Russell,4,True,False,1,False,"[6, 1, 3, 4]",,,,,,True,6,2
12,michael68@example.net,3,Cassandra,Davis,4,True,False,1,False,"[6, 1, 2, 3]",,,,,,True,6,2
12,wallschristie@example.com,1,Gregory,Evans,4,True,False,1,False,"[5, 1, 3]",,,,,,True,6,2
12,patrick90@example.com,7,Joseph,Fischer,4,True,False,1,False,"[6, 1, 2, 3]",,,,,,True,6,2
13,cmack@example.org,38,Kimberly,Torres,3,True,False,1,False,"[5, 2]",,,,,,True,1,1
13,jessica89@example.com,33,Jacob,Collins,3,True,False,1,False,"[5, 1]",,,,,,True,1,1
13,kgreen@example.net,36,Tina,Garrett,3,True,False,1,False,"[5, 1]",,,,,,True,1,1
13,sean18@example.com,23,Stacy,Moore,3,True,False,1,False,"[5, 2]",,,,,,True,2,0
14,cmedina@example.com,37,Mary,Wilson,3,True,False,1,False,"[5, 1, 4]",,,,,,True,1,1
14,ejohnson@example.org,35,Robert,Figueroa,3,True,False,1,False,"[1, 2, 4]",,,,,,True,1,1
14,todd07@example.com,25,Andrea,Quinn,3,True,False,1,False,"[1, 2, 4]",,,,,,True,2,0
14,kathleengreene@example.com,22,Keith,Murray,3,True,False,1,False,"[1, 2, 4]",,,,,,True,2,0
14,conleybrandon@example.org,20,Amanda,Klein,3,True,False,1,False,"[5, 2, 4]",,,,,,True,2,0
15,slewis@example.net,30,Dean,Gutierrez,3,True,False,1,False,"[5, 6]",,,,,,True,1,1
15,mark04@example.org,24,Michael,Smith,3,True,False,1,False,"[5, 6]",,,,,,True,2,0
15,smithshane@example.org,27,Jo,Solis,3,True,False,1,False,"[5, 6, 1]",,,,,,True,2,0
15,grimesjanet@example.net,26,David,Moon,3,True,False,1,False,"[5, 6, 4]",,,,,,True,2,0
16,richardjoann@example.com,34,Jennifer,Clayton,3,True,False,1,False,"[6, 1, 3]",,,,,,True,1,1
16,cohenalexandra@example.net,31,John,Walters,3,True,False,1,False,"[5, 1, 3]",,,,,,True,1,1
16,kimfowler@example.net,32,Jacob,Walker,3,True,False,1,False,"[5, 2, 3]",,,,,,True,1,1
16,melissamorris@example.com,39,Paul,Hardy,3,True,False,1,False,"[5, 6, 1, 3]",,,,,,True,1,1
17,rachelanderson@example.net,21,Morgan,Davis,3,True,False,1,False,"[6, 2, 3]",,,,,,True,2,0
17,jameshayden@example.com,29,Brooke,Mcdonald,3,True,False,1,False,"[3, 4]",,,,,,True,2,0
17,spencerdaniel@example.net,28,Kyle,Kline,3,True,False,1,False,"[5, 6, 1, 3]",,,,,,True,2,0
18,robertwoodard@example.com,54,James,Barnes,2,True,False,1,False,"[2, 3, 4]",,,,,,True,5,1
18,heidijackson@example.org,57,Tiffany,Bell,2,True,False,1,False,"[2, 4]",,,,,,True,5,1
18,amber96@example.com,53,Gabriel,Robbins,2,True,False,1,False,"[3, 4]",,,,,,True,5,1
18,kelly15@example.net,41,Tina,Diaz,2,True,False,1,False,"[2, 3, 4]",,,,,,True,1,1
19,nathan46@example.org,50,Gloria,Ward,2,True,False,1,False,"[6, 3, 4]",,,,,,True,5,1
19,anthony78@example.com,56,David,Anderson,2,True,False,1,False,[6],,,,,,True,5,1
19,qjohnson@example.com,47,Luis,Herrera,2,True,False,1,False,"[6, 2, 3]",,,,,,True,1,1
19,aaronklein@example.com,40,Crystal,Atkins,2,True,False,1,False,"[6, 2, 4]",,,,,,True,1,1
20,rpatton@example.org,42,Amanda,Johnson,2,True,False,1,False,"[6, 1, 4]",,,,,,True,1,1
20,lacey19@example.org,45,Dr.,Steven,2,True,False,1,False,"[1, 3, 4]",,,,,,True,1,1
20,flowersjaime@example.net,49,Kenneth,Fields,2,True,False,1,False,"[6, 1, 2, 4]",,,,,,True,1,1
20,trevoralexander@example.org,46,Brandon,Flynn,2,True,False,1,False,"[1, 3]",,,,,,True,1,1
20,jennifermoss@example.net,51,Michael,Sheppard,2,True,False,1,False,"[6, 1, 3]",,,,,,True,5,1
21,ajohnson@example.net,44,Mathew,Burns,2,True,False,1,False,"[5, 4]",,,,,,True,1,1
21,xjones@example.com,48,Michael,Martin,2,True,False,1,False,"[5, 3]",,,,,,True,1,1
21,donaldsonmichael@example.com,43,Robert,Taylor,2,True,False,1,False,"[5, 2, 4]",,,,,,True,1,1
22,meganelliott@example.net,58,Roberto,Taylor,2,True,False,1,False,"[5, 1, 2]",,,,,,True,5,1
22,markabbott@example.org,55,Philip,Rivera,2,True,False,1,False,"[5, 6, 1]",,,,,,True,5,1
22,davidschmidt@example.net,52,Rickey,Nelson,2,True,False,1,False,"[5, 6]",,,,,,True,5,1
22,josephherring@example.com,59,Amber,George,2,True,False,1,False,"[5, 3, 4]",,,,,,True,5,1
