group_num,email,sid,first_name,last_name,year,want_group,is_existing,timezone,disc_with_group,disc_times_options,groupmember2,groupmember3,groupmember4,groupmember5,groupmember6,remote,race,gender
0,joshua60@example.net,62,Michelle,Graham,1,True,False,1,False,"[3, 4]",,,,,,True,0,1
0,uking@example.org,87,Heather,Glenn,1,True,False,1,False,"[6, 4]",,,,,,True,0,1
0,amberdavis@example.com,65,Kevin,Poole,1,True,False,1,False,"[6, 3]",,,,,,True,0,1
0,bethany31@example.org,85,Jonathan,Wells,1,True,False,1,False,"[6, 3]",,,,,,True,0,1
0,alicia49@example.org,95,Lucas,Davis,1,True,False,1,False,"[6, 3, 4]",,,,,,True,3,1
1,adrian59@example.org,89,Rebecca,Price,1,True,False,1,False,"[6, 2]",,,,,,True,0,1
1,santanaerin@example.org,72,Michael,Oliver,1,True,False,1,False,"[6, 2, 3]",,,,,,True,0,1
1,lisarichards@example.net,83,Lawrence,Jenkins,1,True,False,1,False,"[2, 3, 4]",,,,,,True,0,1
2,jaimeroberts@example.com,96,Jeffrey,Campbell,1,True,False,1,False,"[6, 2, 4]",,,,,,True,3,1
2,mccormickkelly@example.org,92,Mr.,Duane,1,True,False,1,False,"[6, 2, 3, 4]",,,,,,True,3,1
2,vrodriguez@example.net,77,Jeffrey,Roberson,1,True,False,1,False,"[2, 4]",,,,,,True,0,1
2,elynn@example.net,67,Megan,Sharp,1,True,False,1,False,"[6, 2, 3, 4]",,,,,,True,0,1
3,whiteralph@example.org,61,Mrs.,Lisa,1,True,False,1,False,"[5, 6, 2]",,,,,,True,0,1
3,janet02@example.org,88,David,Graves,1,True,False,1,False,"[5, 6, 3, 4]",,,,,,True,0,1
3,odonnelljohn@example.com,79,William,Benitez,1,True,False,1,False,"[5, 6, 2, 3, 4]",,,,,,True,0,1
3,rosediaz@example.com,70,Dennis,Murray,1,True,False,1,False,"[5, 6, 2]",,,,,,True,0,1
4,alijohn@example.net,66,Madeline,Gomez,1,True,False,1,False,"[5, 6, 2, 3]",,,,,,True,0,1
4,robert27@example.com,86,Andrew,Bates,1,True,False,1,False,"[5, 6, 2]",,,,,,True,0,1
4,christopher63@example.com,81,Cheryl,Vega,1,True,False,1,False,"[5, 2]",,,,,,True,0,1
5,nguyenlonnie@example.net,68,Danny,Wong,1,True,False,1,False,"[5, 2, 3, 4]",,,,,,True,0,1
5,paul87@example.com,78,Levi,Patel,1,True,False,1,False,"[5, 6, 3]",,,,,,True,0,1
5,stephanie15@example.net,93,Carolyn,Rodriguez,1,True,False,1,False,"[5, 3, 4]",,,,,,True,3,1
5,courtney09@example.com,90,Robert,Smith,1,True,False,1,False,"[5, 6, 3, 4]",,,,,,True,3,1
6,qrodriguez@example.org,84,Gabrielle,Martinez,1,True,False,1,False,"[1, 4]",,,,,,True,0,1
6,tgentry@example.net,76,Jamie,Cameron,1,True,False,1,False,"[5, 1, 4]",,,,,,True,0,1
6,andrewsmckenzie@example.com,91,John,Contreras,1,True,False,1,False,"[6, 1, 2]",,,,,,True,3,1
6,kenneth88@example.org,97,Michael,Hughes,1,True,False,1,False,"[1, 2, 3, 4]",,,,,,True,3,1
7,edwardspatrick@example.org,73,Jamie,Wilson,1,True,False,1,False,"[6, 1, 2, 3]",,,,,,True,0,1
7,graveskenneth@example.net,64,Timothy,Reyes,1,True,False,1,False,"[5, 6, 1, 4]",,,,,,True,0,1
7,lanebradley@example.org,98,Allison,Choi,1,True,False,1,False,"[6, 1, 3, 4]",,,,,,True,3,1
7,ronald25@example.net,99,Denise,Li,1,True,False,1,False,"[5, 6, 1, 2]",,,,,,True,3,1
7,serranopaul@example.com,94,Carol,Lopez,1,True,False,1,False,"[5, 1, 2, 3]",,,,,,True,3,1
8,lisa92@example.net,60,Thomas,Sims,1,True,False,1,False,"[6, 1, 4]",,,,,,True,0,1
8,wwells@example.net,75,Tyler,Miles,1,True,False,1,False,"[5, 1, 2, 3, 4]",,,,,,True,0,1
8,johnsalazar@example.com,82,Peter,Orozco,1,True,False,1,False,"[5, 1, 2, 4]",,,,,,True,0,1
8,colemanpamela@example.net,71,Mitchell,Horn,1,True,False,1,False,"[5, 1, 2]",,,,,,True,0,1
9,dclements@example.net,74,Andrew,Mcdonald,1,True,False,1,False,"[5, 1, 3, 4]",,,,,,True,0,1
9,leemelissa@example.com,63,Ricky,Wilson,1,True,False,1,False,"[6, 1]",,,,,,True,0,1
9,jaclynavery@example.net,69,Jerry,Whitehead,1,True,False,1,False,"[5, 6, 1, 2]",,,,,,True,0,1
9,debramoreno@example.com,80,Kaitlin,Ward,1,True,False,1,False,"[1, 3]",,,,,,True,0,1
10,kbarnes@example.net,30,Jason,Taylor,3,True,False,1,False,"[2, 4]",,,,,,True,1,1
