group_num,email,sid,first_name,last_name,year,want_group,is_existing,timezone,disc_with_group,disc_times_options,groupmember2,groupmember3,groupmember4,groupmember5,groupmember6,remote,race,gender
0,christopherroberts@example.org,70,Rebecca,Butler,1,True,False,1,False,"[1, 3, 4]",,,,,,True,0,1
0,eporter@example.net,62,Christopher,Mercado,1,True,False,1,False,"[1, 3, 4]",,,,,,True,0,1
0,hstuart@example.net,91,Kimberly,Barrett,1,True,False,1,False,"[1, 3, 4]",,,,,,True,3,1
0,wilsonpriscilla@example.net,93,Stephanie,Rivera,1,True,False,1,False,"[3, 4]",,,,,,True,3,1
1,jasonfranklin@example.net,72,Michelle,Armstrong,1,True,False,1,False,"[5, 1, 3]",,,,,,True,0,1
1,cory81@example.net,77,Michael,Arnold,1,True,False,1,False,"[5, 1, 3]",,,,,,True,0,1
1,sarahvillarreal@example.org,87,Richard,Rivera,1,True,False,1,False,"[5, 1, 3, 4]",,,,,,True,0,1
1,jeffrey07@example.org,88,Michelle,Scott,1,True,False,1,False,"[5, 1, 4]",,,,,,True,0,1
1,josephlamb@example.org,81,Eugene,Wallace,1,True,False,1,False,"[5, 1, 3]",,,,,,True,0,1
1,becky97@example.com,64,Donald,Green,1,True,False,1,False,"[5, 3]",,,,,,True,0,1
2,ugreene@example.org,61,John,Pierce,1,True,False,1,False,"[1, 2, 4]",,,,,,True,0,1
2,vincentvang@example.com,78,Ann,Rogers,1,True,False,1,False,"[1, 2, 3]",,,,,,True,0,1
2,robert16@example.net,66,Micheal,Rodriguez,1,True,False,1,False,"[2, 3]",,,,,,True,0,1
2,laura26@example.org,67,Dakota,Jackson,1,True,False,1,False,"[5, 2, 3, 4]",,,,,,True,0,1
3,jennifer47@example.com,84,Lauren,Bryant,1,True,False,1,False,"[5, 1, 2]",,,,,,True,0,1
3,powellbenjamin@example.net,75,Seth,Wade,1,True,False,1,False,"[1, 2, 3, 4]",,,,,,True,0,1
3,fbrown@example.net,94,Nicholas,Lutz,1,True,False,1,False,"[5, 1, 2, 3, 4]",,,,,,True,3,1
3,traciebolton@example.net,97,Bryan,Doyle,1,True,False,1,False,"[5, 2, 3]",,,,,,True,3,1
3,edwardhernandez@example.com,74,Natasha,Park,1,True,False,1,False,"[5, 1, 2]",,,,,,True,0,1
3,dickersontracy@example.org,65,Stanley,Mcfarland,1,True,False,1,False,"[5, 2, 3, 4]",,,,,,True,0,1
4,vmercado@example.org,92,Jeffrey,Schultz,1,True,False,1,False,"[5, 1, 2, 3, 4]",,,,,,True,3,1
4,carly78@example.com,99,Keith,Summers,1,True,False,1,False,"[1, 2, 4]",,,,,,True,3,1
4,andersondiane@example.org,76,Victoria,Hartman,1,True,False,1,False,"[5, 2, 3, 4]",,,,,,True,0,1
4,donna97@example.net,82,Christina,Garcia,1,True,False,1,False,"[5, 2, 4]",,,,,,True,0,1
5,cindymunoz@example.com,89,Laura,Moore,1,True,False,1,False,"[6, 1, 3]",,,,,,True,0,1
5,suzanneellison@example.org,86,Eric,Parker,1,True,False,1,False,"[5, 6, 2]",,,,,,True,0,1
5,brendanstone@example.org,98,Samantha,Woods,1,True,False,1,False,"[6, 1, 3, 4]",,,,,,True,3,1
5,wendy77@example.net,96,Jay,Porter,1,True,False,1,False,"[6, 2, 3]",,,,,,True,3,1
5,mckinneyjonathan@example.org,85,Kenneth,Morales,1,True,False,1,False,"[6, 1, 3]",,,,,,True,0,1
5,avilatimothy@example.org,83,Hayley,Klein,1,True,False,1,False,"[6, 3, 4]",,,,,,True,0,1
6,thomassarah@example.net,60,Christopher,Farley,1,True,False,1,False,"[6, 2, 3, 4]",,,,,,True,0,1
6,kathryn58@example.net,68,Jenny,Ellis,1,True,False,1,False,"[6, 2, 3, 4]",,,,,,True,0,1
6,rgraham@example.com,95,Cheryl,Evans,1,True,False,1,False,"[5, 6, 3]",,,,,,True,3,1
6,colleen55@example.org,90,Cassandra,Jones,1,True,False,1,False,"[5, 6, 2, 3]",,,,,,True,3,1
7,brownalyssa@example.org,80,Sheryl,Daniel,1,True,False,1,False,"[6, 2, 3, 4]",,,,,,True,0,1
7,phawkins@example.net,71,Kelly,Hughes,1,True,False,1,False,"[5, 6, 2]",,,,,,True,0,1
7,smartinez@example.com,69,Joseph,Bowman,1,True,False,1,False,"[6, 1, 4]",,,,,,True,0,1
7,briannaking@example.com,63,Christina,Little,1,True,False,1,False,"[5, 6, 1, 4]",,,,,,True,0,1
7,jacqueline81@example.net,73,Joseph,Hayes,1,True,False,1,False,"[5, 6, 1, 2]",,,,,,True,0,1
7,tmccarthy@example.com,79,Michael,Garcia,1,True,False,1,False,"[5, 6, 4]",,,,,,True,0,1
8,mooretimothy@example.org,34,Ashley,Sellers,3,True,False,1,False,"[6, 2, 4]",,,,,,True,1,1
8,valerieho@example.com,23,Shane,Garrett,3,True,False,1,False,"[6, 1, 2, 4]",,,,,,True,2,0
8,molinadanielle@example.org,22,Matthew,Roth,3,True,False,1,False,"[6, 1, 4]",,,,,,True,2,0
8,brendan74@example.net,29,Andrew,Jimenez,3,True,False,1,False,"[6, 1, 2]",,,,,,True,2,0
8,qweaver@example.org,28,Daniel,Michael,3,True,False,1,False,"[6, 1, 2]",,,,,,True,2,0
9,orice@example.com,33,Becky,Winters,3,True,False,1,False,"[6, 1, 3]",,,,,,True,1,1
9,hollowaygeorge@example.net,35,Thomas,Pierce,3,True,False,1,False,"[6, 1, 3, 4]",,,,,,True,1,1
9,robin13@example.org,39,Mallory,Thomas,3,True,False,1,False,"[6, 1, 3]",,,,,,True,1,1
9,zweber@example.com,31,Amanda,Scott,3,True,False,1,False,"[6, 1, 2, 3]",,,,,,True,1,1
9,carrie99@example.com,25,Gina,Oconnor,3,True,False,1,False,"[6, 2, 3, 4]",,,,,,True,2,0
9,henry30@example.com,20,James,Alvarez,3,True,False,1,False,"[6, 2, 3, 4]",,,,,,True,2,0
10,manuel45@example.com,38,John,Brooks,3,True,False,1,False,"[5, 1, 2]",,,,,,True,1,1
10,isavage@example.org,36,Mrs.,Jennifer,3,True,False,1,False,"[5, 6, 3]",,,,,,True,1,1
10,parkermatthew@example.net,30,Shannon,Hale,3,True,False,1,False,"[5, 6, 1, 2]",,,,,,True,1,1
10,jenningscody@example.com,27,Oscar,Walker,3,True,False,1,False,"[5, 2]",,,,,,True,2,0
10,jamesstafford@example.org,21,Meagan,Freeman,3,True,False,1,False,"[5, 2, 3]",,,,,,True,2,0
11,acostakimberly@example.org,37,Jennifer,Warren,3,True,False,1,False,"[5, 6, 2]",,,,,,True,1,1
11,khawkins@example.com,32,Jennifer,Kirby,3,True,False,1,False,"[5, 3, 4]",,,,,,True,1,1
11,robert40@example.com,24,Dustin,Bradley,3,True,False,1,False,"[5, 1, 4]",,,,,,True,2,0
11,tara09@example.com,26,Tammy,Walker,3,True,False,1,False,"[5, 2, 4]",,,,,,True,2,0
12,vhamilton@example.com,7,Cameron,Jones,4,True,False,1,False,"[5, 6, 2]",,,,,,True,6,2
12,browntaylor@example.net,10,Jasmine,Miller,4,True,False,1,False,"[5, 6, 2, 3]",,,,,,True,6,0
12,madeline06@example.com,12,Joshua,Henry,4,True,False,1,False,"[5, 6, 2]",,,,,,True,6,0
12,njones@example.org,17,Jose,Wilson,4,True,False,1,False,"[6, 3]",,,,,,True,6,0
13,pdawson@example.net,16,Mr.,Matthew,4,True,False,1,False,"[5, 6]",,,,,,True,6,0
13,dawsondaisy@example.org,13,Benjamin,Lewis,4,True,False,1,False,"[5, 3]",,,,,,True,6,0
13,jean53@example.net,15,Derek,Sharp,4,True,False,1,False,"[2, 4]",,,,,,True,6,0
13,jason83@example.net,11,Lisa,Bennett,4,True,False,1,False,"[5, 2, 4]",,,,,,True,6,0
14,matthew94@example.org,3,Christina,Stanley,4,True,False,1,False,"[2, 3, 4]",,,,,,True,6,2
14,pattersonstacey@example.net,8,Jennifer,Boyd,4,True,False,1,False,"[5, 6, 3, 4]",,,,,,True,6,2
14,jonathan27@example.net,0,Anna,Mora,4,True,False,1,False,"[5, 6, 3]",,,,,,True,6,2
15,desiree40@example.net,14,Nancy,Hicks,4,True,False,1,False,"[1, 2, 3, 4]",,,,,,True,6,0
15,joshuawright@example.net,18,Emily,Anderson,4,True,False,1,False,"[5, 1, 3, 4]",,,,,,True,6,0
15,ldavis@example.org,6,James,Stanley,4,True,False,1,False,"[6, 1, 3]",,,,,,True,6,2
15,heather25@example.com,5,Cathy,Spencer,4,True,False,1,False,"[5, 1, 4]",,,,,,True,6,2
15,garciatravis@example.net,1,Mackenzie,Serrano,4,True,False,1,False,"[5, 1, 2, 4]",,,,,,True,6,2
16,wardelizabeth@example.com,19,Bryan,Koch,4,True,False,1,False,"[5, 6, 1, 2]",,,,,,True,6,0
16,hbaker@example.org,9,Courtney,Good,4,True,False,1,False,"[1, 2, 4]",,,,,,True,6,2
16,graveschelsea@example.com,4,Jeremy,Tate,4,True,False,1,False,"[1, 2, 3]",,,,,,True,6,2
16,dawnmcdaniel@example.com,2,Christopher,Miller,4,True,False,1,False,"[5, 1, 3]",,,,,,True,6,2
17,hendrickssamantha@example.org,51,Stacy,Cox,2,True,False,1,False,"[6, 2, 3, 4]",,,,,,True,5,1
17,thomas95@example.org,57,April,Gates,2,True,False,1,False,"[6, 2, 3]",,,,,,True,5,1
17,jeffreychandler@example.com,55,Jason,Coleman,2,True,False,1,False,"[3, 4]",,,,,,True,5,1
17,khoward@example.org,41,Rebecca,Rubio,2,True,False,1,False,"[3, 4]",,,,,,True,1,1
18,nathanphelps@example.net,52,Ryan,Carter,2,True,False,1,False,"[5, 1, 2, 3]",,,,,,True,5,1
18,angelarobertson@example.com,53,Michelle,Scott,2,True,False,1,False,"[5, 1]",,,,,,True,5,1
18,jacquelinethornton@example.com,44,Daniel,Nelson,2,True,False,1,False,"[6, 1, 3, 4]",,,,,,True,1,1
18,ohicks@example.net,45,Michael,Carroll,2,True,False,1,False,"[2, 3, 4]",,,,,,True,1,1
18,olivia20@example.com,48,Kara,Cortez,2,True,False,1,False,"[2, 3, 4]",,,,,,True,1,1
19,smithashley@example.org,47,Richard,George,2,True,False,1,False,"[1, 2, 3]",,,,,,True,1,1
19,lhill@example.org,43,George,Irwin,2,True,False,1,False,"[5, 1, 3]",,,,,,True,1,1
19,cesarpotter@example.com,54,Michael,Moses,2,True,False,1,False,"[6, 1]",,,,,,True,5,1
19,hopkinsashley@example.org,58,Kellie,Scott,2,True,False,1,False,"[6, 1, 4]",,,,,,True,5,1
20,maria77@example.com,42,Hector,Tran,2,True,False,1,False,"[5, 2, 3]",,,,,,True,1,1
20,jarvismax@example.org,46,Robert,Morrison,2,True,False,1,False,"[5, 6, 4]",,,,,,True,1,1
20,jessicachapman@example.net,40,Holly,Thompson,2,True,False,1,False,"[5, 6, 2]",,,,,,True,1,1
20,flucero@example.com,49,Margaret,Rogers,2,True,False,1,False,"[5, 2, 3]",,,,,,True,1,1
21,joannewhitney@example.org,50,Mr.,Jeremy,2,True,False,1,False,"[5, 6, 2, 4]",,,,,,True,5,1
21,tony58@example.com,56,Mrs.,Tracy,2,True,False,1,False,"[5, 6, 2, 4]",,,,,,True,5,1
21,nelsonjudith@example.com,59,Michael,Harrington,2,True,False,1,False,"[5, 6, 2, 3]",,,,,,True,5,1
