group_num,email,sid,first_name,last_name,year,want_group,is_existing,timezone,disc_with_group,disc_times_options,groupmember2,groupmember3,groupmember4,groupmember5,groupmember6,remote,race,gender
0,rogerssherry@example.org,84,Brian,Berry,1,True,False,1,False,"[5, 1, 3]",,,,,,True,0,1
0,pjohnson@example.com,81,Erika,Cooper,1,True,False,1,False,"[5, 6, 1, 3]",,,,,,True,0,1
0,cranevictoria@example.com,62,Erica,Wells,1,True,False,1,False,"[6, 1, 3]",,,,,,True,0,1
0,brianowen@example.org,64,Francisco,Hill,1,True,False,1,False,"[5, 6, 1]",,,,,,True,0,1
1,frankreeves@example.net,98,Jesse,Hayes,1,True,False,1,False,"[5, 1, 3]",,,,,,True,3,1
1,adrian88@example.org,93,Tiffany,Smith,1,True,False,1,False,"[5, 6, 1]",,,,,,True,3,1
1,carlosgarcia@example.org,97,Alicia,Walker,1,True,False,1,False,"[6, 3]",,,,,,True,3,1
2,ramirezjames@example.org,88,Kara,Montgomery,1,True,False,1,False,"[5, 6, 1, 3]",,,,,,True,0,1
2,jacqueline37@example.com,61,Annette,Stanton,1,True,False,1,False,"[5, 6, 1, 3]",,,,,,True,0,1
2,maurice41@example.com,89,Brandon,Anderson,1,True,False,1,False,"[5, 6, 1, 3]",,,,,,True,0,1
2,bartlettfrederick@example.org,71,Christopher,Smith,1,True,False,1,False,"[1, 3]",,,,,,True,0,1
3,michael08@example.org,72,Lisa,Schultz,1,True,False,1,False,"[6, 1, 3, 4]",,,,,,True,0,1
3,nsilva@example.net,86,Travis,Cortez,1,True,False,1,False,"[1, 3, 4]",,,,,,True,0,1
3,nicholaspatel@example.org,80,Linda,Brown,1,True,False,1,False,"[5, 6, 1, 4]",,,,,,True,0,1
3,schultzamber@example.com,60,Jennifer,Guerrero,1,True,False,1,False,"[1, 3, 4]",,,,,,True,0,1
4,xandrews@example.net,68,Thomas,Weber,1,True,False,1,False,"[1, 3, 4]",,,,,,True,0,1
4,rwalker@example.org,63,Sheila,Reese,1,True,False,1,False,"[5, 1, 4]",,,,,,True,0,1
4,ronaldtaylor@example.org,65,Diana,Hood,1,True,False,1,False,"[5, 6, 1, 3, 4]",,,,,,True,0,1
4,joshuawhite@example.net,75,Katherine,Gordon,1,True,False,1,False,"[1, 3, 4]",,,,,,True,0,1
5,michelle57@example.com,96,Brian,Stewart,1,True,False,1,False,"[6, 1, 3, 4]",,,,,,True,3,1
5,brian54@example.com,90,Jessica,Raymond,1,True,False,1,False,"[5, 6, 4]",,,,,,True,3,1
5,avilaalbert@example.com,99,Kayla,Hickman,1,True,False,1,False,"[5, 1, 4]",,,,,,True,3,1
6,katherinesnyder@example.org,85,Jenny,Matthews,1,True,False,1,False,"[6, 2, 4]",,,,,,True,0,1
6,jeremy67@example.net,74,Emily,Rivas,1,True,False,1,False,"[2, 3]",,,,,,True,0,1
6,anna64@example.org,78,Corey,Gonzales,1,True,False,1,False,"[5, 1, 2]",,,,,,True,0,1
6,pbrown@example.net,79,Tony,Peterson,1,True,False,1,False,"[5, 2, 4]",,,,,,True,0,1
6,lvazquez@example.net,70,Tracey,Robles,1,True,False,1,False,"[5, 6, 2, 3]",,,,,,True,0,1
6,murphybrittany@example.net,87,Lisa,Wilson,1,True,False,1,False,"[5, 2, 3]",,,,,,True,0,1
7,gonzalesmichelle@example.com,94,Heather,Morales,1,True,False,1,False,"[5, 2]",,,,,,True,3,1
7,sandra42@example.org,92,Joseph,Nelson,1,True,False,1,False,"[1, 2, 3, 4]",,,,,,True,3,1
7,cwalker@example.net,91,Steven,Russell,1,True,False,1,False,"[6, 2, 3]",,,,,,True,3,1
7,justin24@example.org,95,Thomas,Macias,1,True,False,1,False,"[5, 1, 2, 3]",,,,,,True,3,1
7,teresaross@example.com,82,Matthew,Tucker,1,True,False,1,False,"[6, 1, 2]",,,,,,True,0,1
7,sierrawilliamson@example.net,76,Philip,Dixon,1,True,False,1,False,"[5, 6, 2, 4]",,,,,,True,0,1
8,jessicamason@example.org,83,Amy,Lopez,1,True,False,1,False,"[5, 1, 2, 4]",,,,,,True,0,1
8,lbrown@example.org,69,Jessica,Perez,1,True,False,1,False,"[1, 2]",,,,,,True,0,1
