group_num,email,sid,first_name,last_name,year,want_group,is_existing,timezone,disc_with_group,disc_times_options,groupmember2,groupmember3,groupmember4,groupmember5,groupmember6,remote,race,gender
0,donald24@example.com,86,Cynthia,Huff,1,True,False,1,False,"[6, 1, 2]",,,,,,True,0,1
0,moralesmichael@example.com,61,Timothy,Collins,1,True,False,1,False,"[6, 1]",,,,,,True,0,1
0,ahernandez@example.net,81,Megan,Jones,1,True,False,1,False,"[6, 2]",,,,,,True,0,1
0,jvasquez@example.org,65,Tyler,Gray,1,True,False,1,False,"[6, 2]",,,,,,True,0,1
0,marisa44@example.net,98,Benjamin,Pennington,1,True,False,1,False,"[1, 2]",,,,,,True,3,1
1,byrddiane@example.com,79,Bethany,Hansen,1,True,False,1,False,"[1, 4]",,,,,,True,0,1
1,foleyjessica@example.net,78,Darlene,English,1,True,False,1,False,"[1, 4]",,,,,,True,0,1
1,iblankenship@example.com,68,Lindsey,Pope,1,True,False,1,False,"[6, 1, 2, 4]",,,,,,True,0,1
1,dawn20@example.com,70,Casey,Woodard,1,True,False,1,False,"[6, 1, 4]",,,,,,True,0,1
2,rachel92@example.org,66,Crystal,Johnston,1,True,False,1,False,"[5, 6, 4]",,,,,,True,0,1
2,laurensmith@example.org,77,Elizabeth,Ruiz,1,True,False,1,False,"[5, 1, 2, 4]",,,,,,True,0,1
2,cheryl80@example.net,96,Christian,Gray,1,True,False,1,False,"[5, 2, 4]",,,,,,True,3,1
2,suttonamber@example.com,92,Stephen,Fletcher,1,True,False,1,False,"[5, 6, 2, 4]",,,,,,True,3,1
3,davidgarcia@example.org,60,Robert,Yang,1,True,False,1,False,"[5, 1, 2, 4]",,,,,,True,0,1
3,shelby09@example.net,83,Brianna,Harris,1,True,False,1,False,"[5, 1, 4]",,,,,,True,0,1
3,seanbarnes@example.org,63,Brian,Allen,1,True,False,1,False,"[5, 6, 4]",,,,,,True,0,1
3,tgutierrez@example.net,69,Laura,Martinez,1,True,False,1,False,"[5, 1, 2, 4]",,,,,,True,0,1
4,barbara98@example.net,84,Nicholas,Williamson,1,True,False,1,False,"[5, 1, 4]",,,,,,True,0,1
4,shanesalas@example.com,62,Christina,Riley,1,True,False,1,False,"[5, 6, 2]",,,,,,True,0,1
4,kathleengrimes@example.net,75,Anthony,Santiago,1,True,False,1,False,"[5, 6, 2]",,,,,,True,0,1
4,ithomas@example.net,67,Lisa,Washington,1,True,False,1,False,"[5, 6, 1, 2]",,,,,,True,0,1
5,zallen@example.net,87,Kaitlyn,Taylor,1,True,False,1,False,"[1, 3, 4]",,,,,,True,0,1
5,wwilliams@example.com,76,Victoria,Wilson,1,True,False,1,False,"[6, 1, 3]",,,,,,True,0,1
5,sandrataylor@example.com,88,Jason,Franklin,1,True,False,1,False,"[6, 1, 3, 4]",,,,,,True,0,1
5,jturner@example.net,80,James,Gilbert,1,True,False,1,False,"[5, 6, 1, 3, 4]",,,,,,True,0,1
6,nguyenterry@example.net,72,Thomas,Dennis,1,True,False,1,False,"[5, 6, 2, 3]",,,,,,True,0,1
6,udixon@example.org,82,Steve,Gonzalez,1,True,False,1,False,"[6, 1, 3, 4]",,,,,,True,0,1
6,tonymelton@example.net,74,Audrey,Maxwell,1,True,False,1,False,"[5, 6, 2, 3, 4]",,,,,,True,0,1
6,amanda12@example.net,89,Kimberly,Young,1,True,False,1,False,"[6, 3, 4]",,,,,,True,0,1
7,upowers@example.org,71,James,Velasquez,1,True,False,1,False,"[5, 1, 3]",,,,,,True,0,1
7,lharris@example.org,85,Robert,Hughes,1,True,False,1,False,"[6, 1, 3, 4]",,,,,,True,0,1
7,carlharrison@example.com,94,Billy,Ramsey,1,True,False,1,False,"[1, 2, 3]",,,,,,True,3,1
