group_num,email,sid,first_name,last_name,year,want_group,is_existing,timezone,disc_with_group,disc_times_options,groupmember2,groupmember3,groupmember4,groupmember5,groupmember6,remote,race,gender
0,youngebony@example.com,94,Lisa,Holmes,1,True,False,1,False,"[5, 4]",,,,,,True,3,1
0,huffmanrobert@example.net,92,Joseph,Rivera,1,True,False,1,False,"[5, 2]",,,,,,True,3,1
0,kevin32@example.org,87,Amanda,Bean,1,True,False,1,False,"[2, 4]",,,,,,True,0,1
0,nathan39@example.net,84,Justin,Callahan,1,True,False,1,False,"[5, 2, 4]",,,,,,True,0,1
0,powellryan@example.net,65,Ms.,Jennifer,1,True,False,1,False,"[5, 2, 4]",,,,,,True,0,1
0,jmcfarland@example.org,64,Lindsey,Pearson,1,True,False,1,False,"[5, 2]",,,,,,True,0,1
1,walkerkevin@example.net,76,Kara,Murphy,1,True,False,1,False,[1],,,,,,True,0,1
1,sarahcolon@example.org,77,Kristin,Ritter,1,True,False,1,False,"[1, 2, 4]",,,,,,True,0,1
1,obass@example.com,96,Jeff,Gonzales,1,True,False,1,False,"[5, 1, 4]",,,,,,True,3,1
1,nhull@example.net,98,Dawn,Davis,1,True,False,1,False,"[1, 4]",,,,,,True,3,1
2,fernando23@example.com,85,Paul,Blanchard,1,True,False,1,False,"[5, 1, 2, 4]",,,,,,True,0,1
2,nicole53@example.net,68,Danielle,Hart,1,True,False,1,False,"[5, 1, 2]",,,,,,True,0,1
2,aaron18@example.org,74,Donna,Burton,1,True,False,1,False,"[5, 1, 2, 4]",,,,,,True,0,1
3,xjohnson@example.com,88,Danielle,Taylor,1,True,False,1,False,"[5, 6, 1]",,,,,,True,0,1
3,josesherman@example.org,82,Patrick,Coleman,1,True,False,1,False,"[6, 4]",,,,,,True,0,1
3,danieljohnson@example.org,83,Hector,Sandoval,1,True,False,1,False,"[5, 6, 1]",,,,,,True,0,1
3,nwest@example.org,60,Jill,Howell,1,True,False,1,False,"[6, 1, 2]",,,,,,True,0,1
3,carriebond@example.org,80,Misty,Wang,1,True,False,1,False,"[6, 1, 2]",,,,,,True,0,1
4,pharris@example.net,90,Kelly,Nguyen,1,True,False,1,False,"[5, 6, 1]",,,,,,True,3,1
4,patriciasharp@example.net,97,Robin,Ali,1,True,False,1,False,"[6, 2, 4]",,,,,,True,3,1
4,brianna23@example.com,91,Linda,Burton,1,True,False,1,False,"[5, 6, 1, 4]",,,,,,True,3,1
5,marquezrebecca@example.com,79,Mandy,Salinas,1,True,False,1,False,"[5, 6, 2, 4]",,,,,,True,0,1
5,stevenrhodes@example.net,66,Fernando,Bentley,1,True,False,1,False,"[5, 6, 1]",,,,,,True,0,1
5,yrogers@example.net,63,Dylan,Washington,1,True,False,1,False,"[5, 6, 1, 4]",,,,,,True,0,1
5,palmertammy@example.org,81,Elizabeth,Nolan,1,True,False,1,False,"[5, 6, 2, 4]",,,,,,True,0,1
6,jrivera@example.net,61,Rebecca,Wright,1,True,False,1,False,"[5, 3, 4]",,,,,,True,0,1
6,wheeleralex@example.net,73,Jacob,Williams,1,True,False,1,False,"[6, 1, 2, 3]",,,,,,True,0,1
6,burkecurtis@example.com,70,Dustin,Martin,1,True,False,1,False,"[5, 2, 3]",,,,,,True,0,1
6,chadgilmore@example.org,72,Karen,Gonzalez,1,True,False,1,False,"[2, 3]",,,,,,True,0,1
7,wnelson@example.org,69,Desiree,Hines,1,True,False,1,False,"[6, 1, 3, 4]",,,,,,True,0,1
7,othomas@example.org,75,Donald,Sanchez,1,True,False,1,False,"[6, 1, 3]",,,,,,True,0,1
