Email Address;SID;First name;Last name;What year are you;Would you like to be part of a course study group?;Do you have an existing study group of size 2-6 in mind;timezone offset;Would you like to attend the same discussion;discussion section times;2nd Group Member Berkeley Student Email;3rd Group Member Berkeley Student Email;4th Group Member Berkeley Student Email;5th Group Member Berkeley Student Email;6th Group Member Berkeley Student Email;Will you be on the Berkeley campus;Which of these options best describes your race?;How do you self-identify?
cathyboyd@example.net;66;Patrick;King;AlYearLevel.Sophomore;Yes;No;-7;Yes;10-11 M/W,1-2 M/W,11-12 M/W,4-5 M/W,10-11 M/W;;;;;;Yes;White;Male
simmonsstacey@example.org;14;Allison;Scott;AlYearLevel.Graduate;Yes;No;-7;Yes;4-5 M/W,4-5 M/W,10-11 M/W;;;;;;Yes;Multiple races;Female
kennedynicholas@example.com;38;Carla;Park;AlYearLevel.Senior;Yes;No;-7;Yes;3-4 M/W,11-12 M/W,11-12 M/W;;;;;;Yes;Asian;Male
djones@example.com;48;Anthony;Lynch;AlYearLevel.Junior;Yes;No;-7;Yes;2-3 M/W,3-4 M/W,1-2 M/W,2-3 M/W;;;;;;Yes;Asian;Male
palmerdawn@example.net;20;Leonard;Trevino;AlYearLevel.Senior;Yes;No;-7;Yes;3-4 M/W,11-12 M/W,4-5 M/W,2-3 M/W,4-5 M/W;;;;;;Yes;Hispanic;Female
tramirez@example.net;49;Robert;Gomez;AlYearLevel.Junior;Yes;No;-7;Yes;1-2 M/W,2-3 M/W,10-11 M/W;;;;;;Yes;Asian;Male
jonesjoseph@example.org;11;Jill;Savage;AlYearLevel.Graduate;Yes;No;-7;Yes;10-11 M/W,1-2 M/W,11-12 M/W,4-5 M/W,4-5 M/W;;;;;;Yes;Multiple races;Female
jenniferprince@example.com;96;Hayley;Morgan;AlYearLevel.Freshman;Yes;No;-7;Yes;11-12 M/W,1-2 M/W,3-4 M/W,10-11 M/W;;;;;;Yes;Black/African American;Male
weeksdawn@example.com;9;Yolanda;Munoz;AlYearLevel.Graduate;Yes;No;-7;Yes;1-2 M/W,11-12 M/W,3-4 M/W;;;;;;Yes;Multiple races;Other
hoffmanbenjamin@example.net;10;Brian;Nolan;AlYearLevel.Graduate;Yes;No;-7;Yes;4-5 M/W,2-3 M/W,4-5 M/W,2-3 M/W;;;;;;Yes;Multiple races;Female
qsavage@example.com;70;Frank;Case;AlYearLevel.Sophomore;Yes;No;-7;Yes;3-4 M/W,11-12 M/W,11-12 M/W;;;;;;Yes;White;Male
ugriffin@example.org;97;Emily;Santiago;AlYearLevel.Freshman;Yes;No;-7;Yes;2-3 M/W,1-2 M/W,1-2 M/W;;;;;;Yes;Black/African American;Male
hlowery@example.org;82;Joanna;Bell;AlYearLevel.Freshman;Yes;No;-7;Yes;3-4 M/W,4-5 M/W,2-3 M/W;;;;;;Yes;White;Male
wilkersonvictoria@example.com;56;Debbie;Gonzalez;AlYearLevel.Junior;Yes;No;-7;Yes;4-5 M/W,1-2 M/W,11-12 M/W,10-11 M/W,10-11 M/W;;;;;;Yes;Middle-Eastern;Male
seanhunt@example.org;32;Brenda;Sheppard;AlYearLevel.Senior;Yes;No;-7;Yes;2-3 M/W,4-5 M/W,4-5 M/W,11-12 M/W;;;;;;Yes;Asian;Male
cynthiagarrett@example.org;58;Jonathan;Olsen;AlYearLevel.Junior;Yes;No;-7;Yes;10-11 M/W,4-5 M/W,4-5 M/W;;;;;;Yes;Middle-Eastern;Male
williamsgabriel@example.com;47;Melissa;Spence;AlYearLevel.Junior;Yes;No;-7;Yes;4-5 M/W,3-4 M/W,10-11 M/W,11-12 M/W,3-4 M/W;;;;;;Yes;Asian;Male
victoriabates@example.com;13;Brittney;Bass;AlYearLevel.Graduate;Yes;No;-7;Yes;2-3 M/W,10-11 M/W,11-12 M/W,4-5 M/W;;;;;;Yes;Multiple races;Female
michaelharris@example.com;41;Nicole;Howe;AlYearLevel.Junior;Yes;No;-7;Yes;4-5 M/W,11-12 M/W,1-2 M/W,2-3 M/W;;;;;;Yes;Asian;Male
xdelgado@example.com;79;Jennifer;Morse;AlYearLevel.Sophomore;Yes;No;-7;Yes;1-2 M/W,11-12 M/W,4-5 M/W;;;;;;Yes;White;Male
stephen07@example.com;15;Kayla;Brown;AlYearLevel.Graduate;Yes;No;-7;Yes;1-2 M/W,2-3 M/W,1-2 M/W,10-11 M/W,10-11 M/W;;;;;;Yes;Multiple races;Female
acarter@example.com;19;Jasmine;Poole;AlYearLevel.Graduate;Yes;No;-7;Yes;3-4 M/W,1-2 M/W,11-12 M/W;;;;;;Yes;Multiple races;Female
nathan15@example.com;86;Kevin;Ramos;AlYearLevel.Freshman;Yes;No;-7;Yes;1-2 M/W,1-2 M/W,10-11 M/W,11-12 M/W;;;;;;Yes;White;Male
mariahdunn@example.net;67;Jacob;Gonzales;AlYearLevel.Sophomore;Yes;No;-7;Yes;11-12 M/W,10-11 M/W,11-12 M/W,10-11 M/W;;;;;;Yes;White;Male
brittany34@example.net;2;Justin;Richardson;AlYearLevel.Graduate;Yes;No;-7;Yes;11-12 M/W,11-12 M/W,11-12 M/W;;;;;;Yes;Multiple races;Other
amyhicks@example.com;33;Andrew;Larson;AlYearLevel.Senior;Yes;No;-7;Yes;4-5 M/W,11-12 M/W,11-12 M/W;;;;;;Yes;Asian;Male
oguzman@example.org;37;Patricia;Brown;AlYearLevel.Senior;Yes;No;-7;Yes;11-12 M/W,2-3 M/W,10-11 M/W,10-11 M/W;;;;;;Yes;Asian;Male
melissa32@example.org;46;Mrs.;Alyssa;AlYearLevel.Junior;Yes;No;-7;Yes;4-5 M/W,11-12 M/W,4-5 M/W,1-2 M/W,4-5 M/W;;;;;;Yes;Asian;Male
kimberly79@example.com;91;Eric;Horton;AlYearLevel.Freshman;Yes;No;-7;Yes;2-3 M/W,11-12 M/W,10-11 M/W;;;;;;Yes;Black/African American;Male
hoodethan@example.org;42;Debbie;Gross;AlYearLevel.Junior;Yes;No;-7;Yes;11-12 M/W,11-12 M/W,2-3 M/W;;;;;;Yes;Asian;Male
angiecohen@example.com;36;Jeffery;Johnson;AlYearLevel.Senior;Yes;No;-7;Yes;3-4 M/W,4-5 M/W,2-3 M/W;;;;;;Yes;Asian;Male
zjackson@example.com;26;Wyatt;Anderson;AlYearLevel.Senior;Yes;No;-7;Yes;10-11 M/W,10-11 M/W,4-5 M/W;;;;;;Yes;Hispanic;Female
larsonkelsey@example.com;30;Austin;Nash;AlYearLevel.Senior;Yes;No;-7;Yes;3-4 M/W,11-12 M/W,4-5 M/W,11-12 M/W,10-11 M/W;;;;;;Yes;Asian;Male
eileen86@example.net;0;Richard;Hernandez;AlYearLevel.Graduate;Yes;No;-7;Yes;10-11 M/W,10-11 M/W,4-5 M/W,4-5 M/W,4-5 M/W;;;;;;Yes;Multiple races;Other
reillymichael@example.com;51;Holly;Weaver;AlYearLevel.Junior;Yes;No;-7;Yes;10-11 M/W,2-3 M/W,10-11 M/W,2-3 M/W,1-2 M/W;;;;;;Yes;Middle-Eastern;Male
owensdestiny@example.net;80;Tyler;Wong;AlYearLevel.Freshman;Yes;No;-7;Yes;1-2 M/W,2-3 M/W,3-4 M/W,10-11 M/W;;;;;;Yes;White;Male
qjohnson@example.org;16;Laura;Robbins;AlYearLevel.Graduate;Yes;No;-7;Yes;1-2 M/W,3-4 M/W,3-4 M/W;;;;;;Yes;Multiple races;Female
stacymorgan@example.org;61;Rhonda;Newman;AlYearLevel.Sophomore;Yes;No;-7;Yes;1-2 M/W,2-3 M/W,10-11 M/W;;;;;;Yes;White;Male
qowen@example.com;74;Morgan;Flores;AlYearLevel.Sophomore;Yes;No;-7;Yes;10-11 M/W,10-11 M/W,2-3 M/W,3-4 M/W;;;;;;Yes;White;Male
joe75@example.com;27;Steve;Jones;AlYearLevel.Senior;Yes;No;-7;Yes;4-5 M/W,2-3 M/W,2-3 M/W,1-2 M/W,1-2 M/W;;;;;;Yes;Hispanic;Female
dana41@example.net;68;Ashley;Salazar;AlYearLevel.Sophomore;Yes;No;-7;Yes;3-4 M/W,1-2 M/W,1-2 M/W;;;;;;Yes;White;Male
ghayes@example.net;18;Johnny;Forbes;AlYearLevel.Graduate;Yes;No;-7;Yes;3-4 M/W,4-5 M/W,10-11 M/W,10-11 M/W,4-5 M/W;;;;;;Yes;Multiple races;Female
jessicalopez@example.com;12;Wesley;Moran;AlYearLevel.Graduate;Yes;No;-7;Yes;2-3 M/W,3-4 M/W,10-11 M/W,4-5 M/W,4-5 M/W;;;;;;Yes;Multiple races;Female
weisssarah@example.com;72;Brian;Harmon;AlYearLevel.Sophomore;Yes;No;-7;Yes;10-11 M/W,10-11 M/W,3-4 M/W,11-12 M/W;;;;;;Yes;White;Male
jacksonjessica@example.org;95;Karen;Sullivan;AlYearLevel.Freshman;Yes;No;-7;Yes;3-4 M/W,3-4 M/W,4-5 M/W,11-12 M/W;;;;;;Yes;Black/African American;Male
