Email Address;SID;First name;Last name;What year are you;Would you like to be part of a course study group?;Do you have an existing study group of size 2-6 in mind;timezone offset;Would you like to attend the same discussion;discussion section times;2nd Group Member Berkeley Student Email;3rd Group Member Berkeley Student Email;4th Group Member Berkeley Student Email;5th Group Member Berkeley Student Email;6th Group Member Berkeley Student Email;Will you be on the Berkeley campus;Which of these options best describes your race?;How do you self-identify?
torresblake@example.com;92;Elizabeth;Ray;AlYearLevel.Freshman;Yes;No;-7;Yes;1-2 M/W,4-5 M/W,3-4 M/W,2-3 M/W,4-5 M/W;;;;;;Yes;Black/African American;Male
calvarado@example.com;32;Gene;Bradshaw;AlYearLevel.Senior;Yes;No;-7;Yes;2-3 M/W,4-5 M/W,10-11 M/W,4-5 M/W,10-11 M/W;;;;;;Yes;Asian;Male
kbrown@example.com;2;Megan;Jensen;AlYearLevel.Graduate;Yes;No;-7;Yes;3-4 M/W,2-3 M/W,11-12 M/W;;;;;;Yes;Multiple races;Other
heatherjohnson@example.net;73;John;Chapman;AlYearLevel.Sophomore;Yes;No;-7;Yes;10-11 M/W,11-12 M/W,4-5 M/W,2-3 M/W;;;;;;Yes;White;Male
mdudley@example.net;44;Scott;Wyatt;AlYearLevel.Junior;Yes;No;-7;Yes;10-11 M/W,1-2 M/W,2-3 M/W,11-12 M/W;;;;;;Yes;Asian;Male
gentryrichard@example.org;27;Ashley;Dean;AlYearLevel.Senior;Yes;No;-7;Yes;10-11 M/W,3-4 M/W,10-11 M/W;;;;;;Yes;Hispanic;Female
cisnerosrobert@example.org;72;Tracy;Perez;AlYearLevel.Sophomore;Yes;No;-7;Yes;4-5 M/W,11-12 M/W,11-12 M/W;;;;;;Yes;White;Male
jedwards@example.com;83;Melissa;Weiss;AlYearLevel.Freshman;Yes;No;-7;Yes;3-4 M/W,4-5 M/W,1-2 M/W;;;;;;Yes;White;Male
randallpeters@example.net;89;Russell;Williams;AlYearLevel.Freshman;Yes;No;-7;Yes;11-12 M/W,1-2 M/W,1-2 M/W;;;;;;Yes;White;Male
seanmueller@example.org;9;Sheila;Schmidt;AlYearLevel.Graduate;Yes;No;-7;Yes;11-12 M/W,4-5 M/W,1-2 M/W,3-4 M/W,11-12 M/W;;;;;;Yes;Multiple races;Other
ngardner@example.com;94;Stephanie;Perez;AlYearLevel.Freshman;Yes;No;-7;Yes;10-11 M/W,2-3 M/W,1-2 M/W;;;;;;Yes;Black/African American;Male
emilyshelton@example.org;52;Olivia;Hernandez;AlYearLevel.Junior;Yes;No;-7;Yes;1-2 M/W,11-12 M/W,11-12 M/W,11-12 M/W;;;;;;Yes;Middle-Eastern;Male
miguel32@example.org;88;Jackson;Barrera;AlYearLevel.Freshman;Yes;No;-7;Yes;10-11 M/W,3-4 M/W,3-4 M/W,1-2 M/W,4-5 M/W;;;;;;Yes;White;Male
ecross@example.org;22;Christine;Garcia;AlYearLevel.Senior;Yes;No;-7;Yes;2-3 M/W,11-12 M/W,4-5 M/W;;;;;;Yes;Hispanic;Female
xbullock@example.net;4;Adam;Pittman;AlYearLevel.Graduate;Yes;No;-7;Yes;10-11 M/W,10-11 M/W,11-12 M/W,3-4 M/W,4-5 M/W;;;;;;Yes;Multiple races;Other
youngnatalie@example.com;5;Amanda;Benson;AlYearLevel.Graduate;Yes;No;-7;Yes;10-11 M/W,3-4 M/W,10-11 M/W,10-11 M/W,3-4 M/W;;;;;;Yes;Multiple races;Other
brianbrown@example.org;70;Jeffrey;Wood;AlYearLevel.Sophomore;Yes;No;-7;Yes;2-3 M/W,2-3 M/W,11-12 M/W,2-3 M/W;;;;;;Yes;White;Male
