Email Address;SID;First name;Last name;What year are you;Would you like to be part of a course study group?;Do you have an existing study group of size 2-6 in mind;timezone offset;Would you like to attend the same discussion;discussion section times;2nd Group Member Berkeley Student Email;3rd Group Member Berkeley Student Email;4th Group Member Berkeley Student Email;5th Group Member Berkeley Student Email;6th Group Member Berkeley Student Email;Will you be on the Berkeley campus;Which of these options best describes your race?;How do you self-identify?
fguerra@example.net;71;Steven;Waller;AlYearLevel.Sophomore;Yes;No;-7;Yes;10-11 M/W,2-3 M/W,3-4 M/W;;;;;;Yes;White;Male
william96@example.com;89;Abigail;Perry;AlYearLevel.Freshman;Yes;No;-7;Yes;10-11 M/W,10-11 M/W,11-12 M/W,10-11 M/W;;;;;;Yes;White;Male
hooverdesiree@example.net;31;Cheryl;Scott;AlYearLevel.Senior;Yes;No;-7;Yes;2-3 M/W,11-12 M/W,10-11 M/W,10-11 M/W,10-11 M/W;;;;;;Yes;Asian;Male
lori05@example.org;82;Matthew;May;AlYearLevel.Freshman;Yes;No;-7;Yes;10-11 M/W,11-12 M/W,4-5 M/W;;;;;;Yes;White;Male
andrewsjustin@example.net;22;Paul;Boyd;AlYearLevel.Senior;Yes;No;-7;Yes;1-2 M/W,2-3 M/W,2-3 M/W;;;;;;Yes;Hispanic;Female
april94@example.org;24;Nicholas;Gonzalez;AlYearLevel.Senior;Yes;No;-7;Yes;4-5 M/W,11-12 M/W,11-12 M/W,4-5 M/W;;;;;;Yes;Hispanic;Female
vwilliams@example.org;55;Anthony;Burnett;AlYearLevel.Junior;Yes;No;-7;Yes;11-12 M/W,3-4 M/W,4-5 M/W;;;;;;Yes;Middle-Eastern;Male
joshua23@example.com;13;Stanley;Phillips;AlYearLevel.Graduate;Yes;No;-7;Yes;10-11 M/W,4-5 M/W,4-5 M/W,3-4 M/W,10-11 M/W;;;;;;Yes;Multiple races;Female
gutierrezmaria@example.com;63;Anthony;Oliver;AlYearLevel.Sophomore;Yes;No;-7;Yes;10-11 M/W,4-5 M/W,1-2 M/W,2-3 M/W;;;;;;Yes;White;Male
andrewong@example.org;66;Marcus;Rice;AlYearLevel.Sophomore;Yes;No;-7;Yes;4-5 M/W,3-4 M/W,2-3 M/W;;;;;;Yes;White;Male
dsmall@example.org;75;Felicia;Curry;AlYearLevel.Sophomore;Yes;No;-7;Yes;11-12 M/W,3-4 M/W,1-2 M/W;;;;;;Yes;White;Male
kreeves@example.org;57;Kirk;Barr;AlYearLevel.Junior;Yes;No;-7;Yes;1-2 M/W,11-12 M/W,3-4 M/W,4-5 M/W;;;;;;Yes;Middle-Eastern;Male
jordanhenson@example.com;38;Amanda;Jarvis;AlYearLevel.Senior;Yes;No;-7;Yes;1-2 M/W,10-11 M/W,2-3 M/W,1-2 M/W;;;;;;Yes;Asian;Male
omiller@example.com;34;Samuel;Wallace;AlYearLevel.Senior;Yes;No;-7;Yes;3-4 M/W,4-5 M/W,2-3 M/W,11-12 M/W,3-4 M/W;;;;;;Yes;Asian;Male
imoore@example.org;81;Clayton;Perez;AlYearLevel.Freshman;Yes;No;-7;Yes;11-12 M/W,4-5 M/W,2-3 M/W,3-4 M/W,4-5 M/W;;;;;;Yes;White;Male
daniel89@example.org;98;Matthew;Schneider;AlYearLevel.Freshman;Yes;No;-7;Yes;4-5 M/W,11-12 M/W,11-12 M/W,11-12 M/W;;;;;;Yes;Black/African American;Male
douglas40@example.com;77;William;Mullins;AlYearLevel.Sophomore;Yes;No;-7;Yes;10-11 M/W,4-5 M/W,3-4 M/W,10-11 M/W,11-12 M/W;;;;;;Yes;White;Male
drose@example.org;68;Christopher;Robinson;AlYearLevel.Sophomore;Yes;No;-7;Yes;4-5 M/W,3-4 M/W,2-3 M/W;;;;;;Yes;White;Male
garciabrandi@example.org;80;Mark;Patel;AlYearLevel.Freshman;Yes;No;-7;Yes;10-11 M/W,10-11 M/W,10-11 M/W;;;;;;Yes;White;Male
itaylor@example.com;1;Sean;Aguilar;AlYearLevel.Graduate;Yes;No;-7;Yes;2-3 M/W,11-12 M/W,2-3 M/W,11-12 M/W,10-11 M/W;;;;;;Yes;Multiple races;Other
vgillespie@example.com;3;Travis;Zhang;AlYearLevel.Graduate;Yes;No;-7;Yes;1-2 M/W,1-2 M/W,2-3 M/W;;;;;;Yes;Multiple races;Other
