Email Address;SID;First name;Last name;What year are you;Would you like to be part of a course study group?;Do you have an existing study group of size 2-6 in mind;timezone offset;Would you like to attend the same discussion;discussion section times;2nd Group Member Berkeley Student Email;3rd Group Member Berkeley Student Email;4th Group Member Berkeley Student Email;5th Group Member Berkeley Student Email;6th Group Member Berkeley Student Email;Will you be on the Berkeley campus;Which of these options best describes your race?;How do you self-identify?
daniel46@example.net;61;Melvin;Sullivan;AlYearLevel.Sophomore;Yes;No;-7;Yes;1-2 M/W,2-3 M/W,10-11 M/W;;;;;;Yes;White;Male
herrerastephen@example.org;84;Rhonda;Hopkins;AlYearLevel.Freshman;Yes;No;-7;Yes;1-2 M/W,3-4 M/W,1-2 M/W,4-5 M/W,2-3 M/W;;;;;;Yes;White;Male
james09@example.net;11;Rebecca;Campbell;AlYearLevel.Graduate;Yes;No;-7;Yes;1-2 M/W,1-2 M/W,1-2 M/W,3-4 M/W,2-3 M/W;;;;;;Yes;Multiple races;Female
keith90@example.net;14;Christopher;Wallace;AlYearLevel.Graduate;Yes;No;-7;Yes;1-2 M/W,10-11 M/W,1-2 M/W,1-2 M/W;;;;;;Yes;Multiple races;Female
ysmith@example.org;33;Randall;Livingston;AlYearLevel.Senior;Yes;No;-7;Yes;11-12 M/W,11-12 M/W,2-3 M/W,11-12 M/W;;;;;;Yes;Asian;Male
buchanandominic@example.org;18;Eric;Freeman;AlYearLevel.Graduate;Yes;No;-7;Yes;3-4 M/W,11-12 M/W,1-2 M/W,2-3 M/W,10-11 M/W;;;;;;Yes;Multiple races;Female
ashley34@example.org;23;Jeremiah;Hernandez;AlYearLevel.Senior;Yes;No;-7;Yes;1-2 M/W,1-2 M/W,1-2 M/W,4-5 M/W,3-4 M/W;;;;;;Yes;Hispanic;Female
iadams@example.net;55;Linda;Williams;AlYearLevel.Junior;Yes;No;-7;Yes;4-5 M/W,3-4 M/W,2-3 M/W,10-11 M/W;;;;;;Yes;Middle-Eastern;Male
ramosrebecca@example.net;20;Justin;Wood;AlYearLevel.Senior;Yes;No;-7;Yes;2-3 M/W,11-12 M/W,1-2 M/W;;;;;;Yes;Hispanic;Female
snixon@example.org;3;Richard;Campbell;AlYearLevel.Graduate;Yes;No;-7;Yes;10-11 M/W,10-11 M/W,4-5 M/W,4-5 M/W,1-2 M/W;;;;;;Yes;Multiple races;Other
kelseyhernandez@example.org;65;Lynn;Garcia;AlYearLevel.Sophomore;Yes;No;-7;Yes;1-2 M/W,3-4 M/W,11-12 M/W,2-3 M/W;;;;;;Yes;White;Male
darren22@example.org;42;Summer;Brown;AlYearLevel.Junior;Yes;No;-7;Yes;10-11 M/W,3-4 M/W,4-5 M/W,3-4 M/W,2-3 M/W;;;;;;Yes;Asian;Male
connieburke@example.org;57;Mr.;Brian;AlYearLevel.Junior;Yes;No;-7;Yes;1-2 M/W,1-2 M/W,2-3 M/W,11-12 M/W,2-3 M/W;;;;;;Yes;Middle-Eastern;Male
weaverjessica@example.net;46;Michael;Burns;AlYearLevel.Junior;Yes;No;-7;Yes;11-12 M/W,2-3 M/W,2-3 M/W;;;;;;Yes;Asian;Male
festrada@example.org;59;Brandon;Sanders;AlYearLevel.Junior;Yes;No;-7;Yes;2-3 M/W,1-2 M/W,4-5 M/W,4-5 M/W,1-2 M/W;;;;;;Yes;Middle-Eastern;Male
paulolsen@example.net;49;Kristen;Simpson;AlYearLevel.Junior;Yes;No;-7;Yes;2-3 M/W,10-11 M/W,1-2 M/W,3-4 M/W,3-4 M/W;;;;;;Yes;Asian;Male
christopherchen@example.com;27;Donna;Underwood;AlYearLevel.Senior;Yes;No;-7;Yes;11-12 M/W,11-12 M/W,10-11 M/W,1-2 M/W;;;;;;Yes;Hispanic;Female
donna81@example.com;5;Frank;Gray;AlYearLevel.Graduate;Yes;No;-7;Yes;2-3 M/W,3-4 M/W,2-3 M/W,1-2 M/W,11-12 M/W;;;;;;Yes;Multiple races;Other
sanchezjohn@example.com;2;Daniel;Johnson;AlYearLevel.Graduate;Yes;No;-7;Yes;10-11 M/W,2-3 M/W,3-4 M/W,4-5 M/W;;;;;;Yes;Multiple races;Other
christina11@example.com;32;Cynthia;Santiago;AlYearLevel.Senior;Yes;No;-7;Yes;10-11 M/W,10-11 M/W,4-5 M/W;;;;;;Yes;Asian;Male
andrewfowler@example.net;91;Jessica;Cannon;AlYearLevel.Freshman;Yes;No;-7;Yes;11-12 M/W,1-2 M/W,11-12 M/W,3-4 M/W,1-2 M/W;;;;;;Yes;Black/African American;Male
leslie89@example.com;95;Patricia;Garcia;AlYearLevel.Freshman;Yes;No;-7;Yes;3-4 M/W,2-3 M/W,4-5 M/W,3-4 M/W,10-11 M/W;;;;;;Yes;Black/African American;Male
meghanlawrence@example.com;63;James;Jones;AlYearLevel.Sophomore;Yes;No;-7;Yes;3-4 M/W,3-4 M/W,11-12 M/W,3-4 M/W,4-5 M/W;;;;;;Yes;White;Male
thomaslee@example.com;19;Daniel;Acosta;AlYearLevel.Graduate;Yes;No;-7;Yes;11-12 M/W,1-2 M/W,11-12 M/W,2-3 M/W;;;;;;Yes;Multiple races;Female
reesealex@example.net;37;Joshua;Kim;AlYearLevel.Senior;Yes;No;-7;Yes;10-11 M/W,10-11 M/W,1-2 M/W,11-12 M/W,3-4 M/W;;;;;;Yes;Asian;Male
kjames@example.net;90;Tanya;Nguyen;AlYearLevel.Freshman;Yes;No;-7;Yes;10-11 M/W,10-11 M/W,11-12 M/W,11-12 M/W;;;;;;Yes;Black/African American;Male
gregoryscott@example.net;89;Amy;Williams;AlYearLevel.Freshman;Yes;No;-7;Yes;10-11 M/W,10-11 M/W,4-5 M/W,11-12 M/W,1-2 M/W;;;;;;Yes;White;Male
kaylapowell@example.com;94;Scott;Daniels;AlYearLevel.Freshman;Yes;No;-7;Yes;10-11 M/W,2-3 M/W,1-2 M/W,3-4 M/W,3-4 M/W;;;;;;Yes;Black/African American;Male
guerrerochristine@example.com;36;Robert;Campbell;AlYearLevel.Senior;Yes;No;-7;Yes;4-5 M/W,1-2 M/W,1-2 M/W;;;;;;Yes;Asian;Male
stacywilliams@example.org;58;Isaiah;Jackson;AlYearLevel.Junior;Yes;No;-7;Yes;4-5 M/W,2-3 M/W,3-4 M/W,10-11 M/W,4-5 M/W;;;;;;Yes;Middle-Eastern;Male
uroberts@example.org;34;Jean;Martinez;AlYearLevel.Senior;Yes;No;-7;Yes;10-11 M/W,4-5 M/W,11-12 M/W,11-12 M/W,4-5 M/W;;;;;;Yes;Asian;Male
wwilliamson@example.net;88;Kristin;Pollard;AlYearLevel.Freshman;Yes;No;-7;Yes;2-3 M/W,3-4 M/W,2-3 M/W;;;;;;Yes;White;Male
traceysullivan@example.com;76;James;Stevenson;AlYearLevel.Sophomore;Yes;No;-7;Yes;4-5 M/W,3-4 M/W,4-5 M/W,1-2 M/W,3-4 M/W;;;;;;Yes;White;Male
rickeyibarra@example.org;1;Tiffany;Conner;AlYearLevel.Graduate;Yes;No;-7;Yes;3-4 M/W,2-3 M/W,2-3 M/W,3-4 M/W;;;;;;Yes;Multiple races;Other
joshua00@example.org;67;Carl;Carter;AlYearLevel.Sophomore;Yes;No;-7;Yes;1-2 M/W,2-3 M/W,2-3 M/W,3-4 M/W,10-11 M/W;;;;;;Yes;White;Male
thall@example.net;73;Teresa;Warren;AlYearLevel.Sophomore;Yes;No;-7;Yes;10-11 M/W,3-4 M/W,2-3 M/W;;;;;;Yes;White;Male
martinaaron@example.com;93;Tina;Watson;AlYearLevel.Freshman;Yes;No;-7;Yes;1-2 M/W,2-3 M/W,4-5 M/W,3-4 M/W;;;;;;Yes;Black/African American;Male
tdiaz@example.net;71;Jeremiah;Sanders;AlYearLevel.Sophomore;Yes;No;-7;Yes;1-2 M/W,4-5 M/W,10-11 M/W,10-11 M/W;;;;;;Yes;White;Male
janet14@example.net;80;Julian;Hernandez;AlYearLevel.Freshman;Yes;No;-7;Yes;3-4 M/W,1-2 M/W,2-3 M/W,11-12 M/W,10-11 M/W;;;;;;Yes;White;Male
myersjohn@example.net;26;Ashley;Rodriguez;AlYearLevel.Senior;Yes;No;-7;Yes;1-2 M/W,3-4 M/W,11-12 M/W,3-4 M/W;;;;;;Yes;Hispanic;Female
