Email Address;SID;First name;Last name;What year are you;Would you like to be part of a course study group?;Do you have an existing study group of size 2-6 in mind;timezone offset;Would you like to attend the same discussion;discussion section times;2nd Group Member Berkeley Student Email;3rd Group Member Berkeley Student Email;4th Group Member Berkeley Student Email;5th Group Member Berkeley Student Email;6th Group Member Berkeley Student Email;Will you be on the Berkeley campus;Which of these options best describes your race?;How do you self-identify?
leerachael@example.org;98;William;Allen;AlYearLevel.Freshman;Yes;No;-7;Yes;1-2 M/W,2-3 M/W,3-4 M/W;;;;;;Yes;Black/African American;Male
bradley88@example.net;74;Christina;Williams;AlYearLevel.Sophomore;Yes;No;-7;Yes;2-3 M/W,1-2 M/W,2-3 M/W;;;;;;Yes;White;Male
stevenmorris@example.net;13;Brian;Harris;AlYearLevel.Graduate;Yes;No;-7;Yes;2-3 M/W,11-12 M/W,10-11 M/W;;;;;;Yes;Multiple races;Female
vincentstephen@example.net;6;Christine;Jones;AlYearLevel.Graduate;Yes;No;-7;Yes;10-11 M/W,3-4 M/W,1-2 M/W,4-5 M/W,4-5 M/W;;;;;;Yes;Multiple races;Other
dyoung@example.com;29;Jessica;Cochran;AlYearLevel.Senior;Yes;No;-7;Yes;2-3 M/W,4-5 M/W,2-3 M/W;;;;;;Yes;Hispanic;Female
devonbrown@example.com;49;Mr.;Benjamin;AlYearLevel.Junior;Yes;No;-7;Yes;2-3 M/W,10-11 M/W,1-2 M/W,1-2 M/W;;;;;;Yes;Asian;Male
samanthaweber@example.org;64;Craig;Lang;AlYearLevel.Sophomore;Yes;No;-7;Yes;2-3 M/W,3-4 M/W,10-11 M/W,2-3 M/W;;;;;;Yes;White;Male
bclarke@example.org;20;Nathaniel;Cooper;AlYearLevel.Senior;Yes;No;-7;Yes;1-2 M/W,10-11 M/W,2-3 M/W,10-11 M/W;;;;;;Yes;Hispanic;Female
paulsanders@example.com;59;Kelsey;Reed;AlYearLevel.Junior;Yes;No;-7;Yes;2-3 M/W,11-12 M/W,1-2 M/W;;;;;;Yes;Middle-Eastern;Male
amandamcdonald@example.com;40;Zachary;Mitchell;AlYearLevel.Junior;Yes;No;-7;Yes;10-11 M/W,10-11 M/W,11-12 M/W,2-3 M/W,3-4 M/W;;;;;;Yes;Asian;Male
connorgross@example.org;91;Stephanie;Munoz;AlYearLevel.Freshman;Yes;No;-7;Yes;4-5 M/W,3-4 M/W,1-2 M/W,4-5 M/W;;;;;;Yes;Black/African American;Male
lferguson@example.org;26;Robert;Blankenship;AlYearLevel.Senior;Yes;No;-7;Yes;11-12 M/W,11-12 M/W,2-3 M/W,1-2 M/W,11-12 M/W;;;;;;Yes;Hispanic;Female
flemingmichael@example.net;92;Danny;Hudson;AlYearLevel.Freshman;Yes;No;-7;Yes;11-12 M/W,1-2 M/W,3-4 M/W;;;;;;Yes;Black/African American;Male
laura20@example.com;4;Kelly;Elliott;AlYearLevel.Graduate;Yes;No;-7;Yes;10-11 M/W,10-11 M/W,2-3 M/W,10-11 M/W;;;;;;Yes;Multiple races;Other
williamssteven@example.net;80;Rebecca;Barajas;AlYearLevel.Freshman;Yes;No;-7;Yes;11-12 M/W,11-12 M/W,2-3 M/W;;;;;;Yes;White;Male
goodmanseth@example.net;77;Joe;Jones;AlYearLevel.Sophomore;Yes;No;-7;Yes;1-2 M/W,1-2 M/W,2-3 M/W;;;;;;Yes;White;Male
howardsusan@example.net;27;Jennifer;Jackson;AlYearLevel.Senior;Yes;No;-7;Yes;4-5 M/W,4-5 M/W,3-4 M/W,2-3 M/W,2-3 M/W;;;;;;Yes;Hispanic;Female
