Email Address;SID;First name;Last name;What year are you;Would you like to be part of a course study group?;Do you have an existing study group of size 2-6 in mind;timezone offset;Would you like to attend the same discussion;discussion section times;2nd Group Member Berkeley Student Email;3rd Group Member Berkeley Student Email;4th Group Member Berkeley Student Email;5th Group Member Berkeley Student Email;6th Group Member Berkeley Student Email;Will you be on the Berkeley campus;Which of these options best describes your race?;How do you self-identify?
gary88@example.org;25;Holly;Patterson;AlYearLevel.Senior;Yes;No;-7;Yes;11-12 M/W,4-5 M/W,1-2 M/W,4-5 M/W;;;;;;Yes;Hispanic;Female
cholloway@example.org;96;Diana;Kelly;AlYearLevel.Freshman;Yes;No;-7;Yes;10-11 M/W,2-3 M/W,10-11 M/W,3-4 M/W,2-3 M/W;;;;;;Yes;Black/African American;Male
zacharybradley@example.net;74;Vanessa;Burton;AlYearLevel.Sophomore;Yes;No;-7;Yes;2-3 M/W,4-5 M/W,2-3 M/W;;;;;;Yes;White;Male
mccalltonya@example.net;75;Breanna;Ford;AlYearLevel.Sophomore;Yes;No;-7;Yes;10-11 M/W,1-2 M/W,4-5 M/W,11-12 M/W,1-2 M/W;;;;;;Yes;White;Male
hunteradam@example.com;8;Samantha;Manning;AlYearLevel.Graduate;Yes;No;-7;Yes;4-5 M/W,2-3 M/W,3-4 M/W;;;;;;Yes;Multiple races;Other
williamsmith@example.net;93;Albert;Morris;AlYearLevel.Freshman;Yes;No;-7;Yes;10-11 M/W,4-5 M/W,10-11 M/W,3-4 M/W,3-4 M/W;;;;;;Yes;Black/African American;Male
levinemargaret@example.net;13;Molly;Aguirre;AlYearLevel.Graduate;Yes;No;-7;Yes;1-2 M/W,11-12 M/W,11-12 M/W;;;;;;Yes;Multiple races;Female
carloscook@example.com;85;Kyle;Huynh;AlYearLevel.Freshman;Yes;No;-7;Yes;1-2 M/W,3-4 M/W,11-12 M/W,10-11 M/W,11-12 M/W;;;;;;Yes;White;Male
onichols@example.org;67;Tammy;Skinner;AlYearLevel.Sophomore;Yes;No;-7;Yes;4-5 M/W,2-3 M/W,2-3 M/W;;;;;;Yes;White;Male
courtney03@example.com;40;Sharon;Johnson;AlYearLevel.Junior;Yes;No;-7;Yes;1-2 M/W,3-4 M/W,3-4 M/W;;;;;;Yes;Asian;Male
nortonerica@example.net;90;Kim;Clark;AlYearLevel.Freshman;Yes;No;-7;Yes;10-11 M/W,4-5 M/W,11-12 M/W,1-2 M/W,11-12 M/W;;;;;;Yes;Black/African American;Male
jeremy33@example.com;5;Jasmine;Dixon;AlYearLevel.Graduate;Yes;No;-7;Yes;1-2 M/W,3-4 M/W,2-3 M/W,2-3 M/W,10-11 M/W;;;;;;Yes;Multiple races;Other
mcdowellchris@example.org;55;Lori;Christensen;AlYearLevel.Junior;Yes;No;-7;Yes;10-11 M/W,4-5 M/W,4-5 M/W,11-12 M/W,10-11 M/W;;;;;;Yes;Middle-Eastern;Male
smithtimothy@example.net;43;Cynthia;Martin;AlYearLevel.Junior;Yes;No;-7;Yes;11-12 M/W,10-11 M/W,11-12 M/W,4-5 M/W;;;;;;Yes;Asian;Male
mannaustin@example.org;17;Gregory;Cooper;AlYearLevel.Graduate;Yes;No;-7;Yes;1-2 M/W,10-11 M/W,4-5 M/W;;;;;;Yes;Multiple races;Female
kylesmith@example.net;12;Anita;Pineda;AlYearLevel.Graduate;Yes;No;-7;Yes;1-2 M/W,10-11 M/W,1-2 M/W;;;;;;Yes;Multiple races;Female
kpennington@example.net;48;Monique;Holt;AlYearLevel.Junior;Yes;No;-7;Yes;3-4 M/W,11-12 M/W,11-12 M/W,3-4 M/W;;;;;;Yes;Asian;Male
dcervantes@example.net;62;Rhonda;Wong;AlYearLevel.Sophomore;Yes;No;-7;Yes;11-12 M/W,1-2 M/W,3-4 M/W,3-4 M/W,1-2 M/W;;;;;;Yes;White;Male
blakeyates@example.com;21;John;Williams;AlYearLevel.Senior;Yes;No;-7;Yes;11-12 M/W,2-3 M/W,3-4 M/W;;;;;;Yes;Hispanic;Female
wolfedavid@example.com;9;David;Peters;AlYearLevel.Graduate;Yes;No;-7;Yes;10-11 M/W,3-4 M/W,4-5 M/W,4-5 M/W,2-3 M/W;;;;;;Yes;Multiple races;Other
myerskayla@example.com;70;Donald;Anderson;AlYearLevel.Sophomore;Yes;No;-7;Yes;10-11 M/W,1-2 M/W,11-12 M/W,4-5 M/W,10-11 M/W;;;;;;Yes;White;Male
jacobharrison@example.com;16;Jon;Jones;AlYearLevel.Graduate;Yes;No;-7;Yes;11-12 M/W,1-2 M/W,4-5 M/W;;;;;;Yes;Multiple races;Female
victorbarnes@example.org;32;Stacey;Butler;AlYearLevel.Senior;Yes;No;-7;Yes;2-3 M/W,1-2 M/W,2-3 M/W,4-5 M/W;;;;;;Yes;Asian;Male
lawrence56@example.com;24;Albert;Villanueva;AlYearLevel.Senior;Yes;No;-7;Yes;11-12 M/W,3-4 M/W,3-4 M/W,11-12 M/W;;;;;;Yes;Hispanic;Female
jenniferkeller@example.org;86;Roy;Sullivan;AlYearLevel.Freshman;Yes;No;-7;Yes;11-12 M/W,3-4 M/W,3-4 M/W,2-3 M/W;;;;;;Yes;White;Male
woodsmichael@example.com;46;Cassandra;Campbell;AlYearLevel.Junior;Yes;No;-7;Yes;10-11 M/W,10-11 M/W,2-3 M/W,2-3 M/W,2-3 M/W;;;;;;Yes;Asian;Male
kmiller@example.com;38;Robert;Bates;AlYearLevel.Senior;Yes;No;-7;Yes;2-3 M/W,1-2 M/W,4-5 M/W,3-4 M/W,10-11 M/W;;;;;;Yes;Asian;Male
rebecca51@example.net;6;Kevin;Saunders;AlYearLevel.Graduate;Yes;No;-7;Yes;10-11 M/W,10-11 M/W,3-4 M/W,2-3 M/W;;;;;;Yes;Multiple races;Other
caitlinhughes@example.com;49;Daniel;George;AlYearLevel.Junior;Yes;No;-7;Yes;3-4 M/W,3-4 M/W,10-11 M/W;;;;;;Yes;Asian;Male
donaldsmith@example.com;2;Tristan;Nelson;AlYearLevel.Graduate;Yes;No;-7;Yes;2-3 M/W,10-11 M/W,2-3 M/W,4-5 M/W;;;;;;Yes;Multiple races;Other
amorales@example.com;3;Patricia;Oconnor;AlYearLevel.Graduate;Yes;No;-7;Yes;11-12 M/W,3-4 M/W,11-12 M/W;;;;;;Yes;Multiple races;Other
jamiebryant@example.org;39;Maria;Lin;AlYearLevel.Senior;Yes;No;-7;Yes;3-4 M/W,11-12 M/W,10-11 M/W;;;;;;Yes;Asian;Male
qmontoya@example.org;36;Peter;Lara;AlYearLevel.Senior;Yes;No;-7;Yes;11-12 M/W,3-4 M/W,10-11 M/W,10-11 M/W,11-12 M/W;;;;;;Yes;Asian;Male
hendrixcharles@example.net;81;Miranda;Acosta;AlYearLevel.Freshman;Yes;No;-7;Yes;11-12 M/W,3-4 M/W,3-4 M/W,3-4 M/W;;;;;;Yes;White;Male
wolferichard@example.org;52;Robert;Jimenez;AlYearLevel.Junior;Yes;No;-7;Yes;1-2 M/W,4-5 M/W,1-2 M/W;;;;;;Yes;Middle-Eastern;Male
scottchristopher@example.net;72;Benjamin;Smith;AlYearLevel.Sophomore;Yes;No;-7;Yes;4-5 M/W,4-5 M/W,1-2 M/W,4-5 M/W,10-11 M/W;;;;;;Yes;White;Male
kimkeller@example.com;57;Elizabeth;Miller;AlYearLevel.Junior;Yes;No;-7;Yes;1-2 M/W,4-5 M/W,3-4 M/W,1-2 M/W;;;;;;Yes;Middle-Eastern;Male
hschneider@example.com;31;Brian;Lyons;AlYearLevel.Senior;Yes;No;-7;Yes;11-12 M/W,4-5 M/W,11-12 M/W;;;;;;Yes;Asian;Male
joshua39@example.com;29;Ryan;Floyd;AlYearLevel.Senior;Yes;No;-7;Yes;3-4 M/W,11-12 M/W,10-11 M/W,11-12 M/W;;;;;;Yes;Hispanic;Female
