Email Address;SID;First name;Last name;What year are you;Would you like to be part of a course study group?;Do you have an existing study group of size 2-6 in mind;timezone offset;Would you like to attend the same discussion;discussion section times;2nd Group Member Berkeley Student Email;3rd Group Member Berkeley Student Email;4th Group Member Berkeley Student Email;5th Group Member Berkeley Student Email;6th Group Member Berkeley Student Email;Will you be on the Berkeley campus;Which of these options best describes your race?;How do you self-identify?
juliaferguson@example.net;70;Vincent;Gonzalez;AlYearLevel.Sophomore;Yes;No;-7;Yes;4-5 M/W,11-12 M/W,2-3 M/W,10-11 M/W;;;;;;Yes;White;Male
gallaghersydney@example.net;25;Michelle;King;AlYearLevel.Senior;Yes;No;-7;Yes;10-11 M/W,1-2 M/W,3-4 M/W,4-5 M/W,1-2 M/W;;;;;;Yes;Hispanic;Female
isabelgarcia@example.org;75;Sarah;Johnson;AlYearLevel.Sophomore;Yes;No;-7;Yes;11-12 M/W,3-4 M/W,2-3 M/W,4-5 M/W,2-3 M/W;;;;;;Yes;White;Male
cynthiajones@example.net;66;Mr.;Joseph;AlYearLevel.Sophomore;Yes;No;-7;Yes;11-12 M/W,1-2 M/W,4-5 M/W,3-4 M/W,4-5 M/W;;;;;;Yes;White;Male
ljames@example.org;41;Mario;Spencer;AlYearLevel.Junior;Yes;No;-7;Yes;1-2 M/W,10-11 M/W,10-11 M/W;;;;;;Yes;Asian;Male
wrightdavid@example.net;78;Heather;Valencia;AlYearLevel.Sophomore;Yes;No;-7;Yes;4-5 M/W,10-11 M/W,4-5 M/W;;;;;;Yes;White;Male
elizabethknight@example.org;21;Stacey;Downs;AlYearLevel.Senior;Yes;No;-7;Yes;2-3 M/W,11-12 M/W,3-4 M/W,2-3 M/W,11-12 M/W;;;;;;Yes;Hispanic;Female
tim32@example.net;39;Jacob;Ramirez;AlYearLevel.Senior;Yes;No;-7;Yes;2-3 M/W,11-12 M/W,3-4 M/W,1-2 M/W;;;;;;Yes;Asian;Male
matthewpierce@example.org;9;Suzanne;Morrison;AlYearLevel.Graduate;Yes;No;-7;Yes;4-5 M/W,10-11 M/W,3-4 M/W;;;;;;Yes;Multiple races;Other
sarah03@example.com;44;Alvin;Harris;AlYearLevel.Junior;Yes;No;-7;Yes;11-12 M/W,2-3 M/W,1-2 M/W;;;;;;Yes;Asian;Male
meadowschelsey@example.com;19;Margaret;Mitchell;AlYearLevel.Graduate;Yes;No;-7;Yes;4-5 M/W,3-4 M/W,3-4 M/W,4-5 M/W,1-2 M/W;;;;;;Yes;Multiple races;Female
bmorrison@example.com;69;Janet;Collins;AlYearLevel.Sophomore;Yes;No;-7;Yes;10-11 M/W,2-3 M/W,2-3 M/W,3-4 M/W,11-12 M/W;;;;;;Yes;White;Male
rrivera@example.net;13;Mark;Cobb;AlYearLevel.Graduate;Yes;No;-7;Yes;1-2 M/W,11-12 M/W,1-2 M/W,11-12 M/W,3-4 M/W;;;;;;Yes;Multiple races;Female
johnsonkim@example.net;72;Tina;Davis;AlYearLevel.Sophomore;Yes;No;-7;Yes;2-3 M/W,11-12 M/W,3-4 M/W,1-2 M/W,3-4 M/W;;;;;;Yes;White;Male
joshua14@example.com;92;Tyler;Martin;AlYearLevel.Freshman;Yes;No;-7;Yes;1-2 M/W,10-11 M/W,11-12 M/W,11-12 M/W;;;;;;Yes;Black/African American;Male
amy47@example.net;8;Larry;Scott;AlYearLevel.Graduate;Yes;No;-7;Yes;4-5 M/W,10-11 M/W,11-12 M/W,11-12 M/W;;;;;;Yes;Multiple races;Other
brad98@example.net;86;Michael;Davis;AlYearLevel.Freshman;Yes;No;-7;Yes;1-2 M/W,11-12 M/W,4-5 M/W;;;;;;Yes;White;Male
jerrydelgado@example.com;30;Kristin;King;AlYearLevel.Senior;Yes;No;-7;Yes;1-2 M/W,4-5 M/W,3-4 M/W,11-12 M/W;;;;;;Yes;Asian;Male
riosmark@example.org;85;Jeffrey;Roberts;AlYearLevel.Freshman;Yes;No;-7;Yes;10-11 M/W,3-4 M/W,11-12 M/W;;;;;;Yes;White;Male
gfrank@example.org;2;David;Davis;AlYearLevel.Graduate;Yes;No;-7;Yes;2-3 M/W,11-12 M/W,3-4 M/W,3-4 M/W;;;;;;Yes;Multiple races;Other
robertreyes@example.com;65;Angelica;Arroyo;AlYearLevel.Sophomore;Yes;No;-7;Yes;11-12 M/W,11-12 M/W,2-3 M/W,11-12 M/W;;;;;;Yes;White;Male
cherylmorgan@example.net;50;Shelley;Krause;AlYearLevel.Junior;Yes;No;-7;Yes;1-2 M/W,11-12 M/W,3-4 M/W,2-3 M/W;;;;;;Yes;Middle-Eastern;Male
brian08@example.com;51;Stacey;Davis;AlYearLevel.Junior;Yes;No;-7;Yes;10-11 M/W,1-2 M/W,4-5 M/W,2-3 M/W,10-11 M/W;;;;;;Yes;Middle-Eastern;Male
