Email Address;SID;First name;Last name;What year are you;Would you like to be part of a course study group?;Do you have an existing study group of size 2-6 in mind;timezone offset;Would you like to attend the same discussion;discussion section times;2nd Group Member Berkeley Student Email;3rd Group Member Berkeley Student Email;4th Group Member Berkeley Student Email;5th Group Member Berkeley Student Email;6th Group Member Berkeley Student Email;Will you be on the Berkeley campus;Which of these options best describes your race?;How do you self-identify?
oscar15@example.org;77;Morgan;Hunter;AlYearLevel.Sophomore;Yes;No;-7;Yes;11-12 M/W,1-2 M/W,4-5 M/W,2-3 M/W;;;;;;Yes;White;Male
robertwright@example.net;1;Barbara;Gilmore;AlYearLevel.Graduate;Yes;No;-7;Yes;2-3 M/W,4-5 M/W,4-5 M/W,2-3 M/W,2-3 M/W;;;;;;Yes;Multiple races;Other
shannon94@example.net;11;Jason;Evans;AlYearLevel.Graduate;Yes;No;-7;Yes;11-12 M/W,11-12 M/W,10-11 M/W,3-4 M/W;;;;;;Yes;Multiple races;Female
jason49@example.com;51;Randall;Cobb;AlYearLevel.Junior;Yes;No;-7;Yes;2-3 M/W,4-5 M/W,4-5 M/W,10-11 M/W;;;;;;Yes;Middle-Eastern;Male
mark03@example.com;96;Jordan;Cunningham;AlYearLevel.Freshman;Yes;No;-7;Yes;1-2 M/W,2-3 M/W,1-2 M/W,10-11 M/W,3-4 M/W;;;;;;Yes;Black/African American;Male
omartinez@example.org;95;Rodney;English;AlYearLevel.Freshman;Yes;No;-7;Yes;2-3 M/W,4-5 M/W,4-5 M/W;;;;;;Yes;Black/African American;Male
xsmith@example.org;24;Thomas;Chapman;AlYearLevel.Senior;Yes;No;-7;Yes;1-2 M/W,4-5 M/W,2-3 M/W;;;;;;Yes;Hispanic;Female
stanleyrichard@example.org;33;James;Rhodes;AlYearLevel.Senior;Yes;No;-7;Yes;11-12 M/W,10-11 M/W,10-11 M/W,2-3 M/W,1-2 M/W;;;;;;Yes;Asian;Male
davidmoore@example.net;70;Tony;Jones;AlYearLevel.Sophomore;Yes;No;-7;Yes;10-11 M/W,11-12 M/W,4-5 M/W;;;;;;Yes;White;Male
melissa15@example.com;6;Sherry;Pineda;AlYearLevel.Graduate;Yes;No;-7;Yes;11-12 M/W,11-12 M/W,3-4 M/W,3-4 M/W;;;;;;Yes;Multiple races;Other
wwilliams@example.net;21;Emily;Chapman;AlYearLevel.Senior;Yes;No;-7;Yes;10-11 M/W,2-3 M/W,11-12 M/W,11-12 M/W;;;;;;Yes;Hispanic;Female
guerraangel@example.net;91;Marcia;Hunt;AlYearLevel.Freshman;Yes;No;-7;Yes;2-3 M/W,1-2 M/W,11-12 M/W;;;;;;Yes;Black/African American;Male
silvajason@example.com;93;Andrew;Wright;AlYearLevel.Freshman;Yes;No;-7;Yes;3-4 M/W,10-11 M/W,3-4 M/W;;;;;;Yes;Black/African American;Male
xrogers@example.com;83;Justin;West;AlYearLevel.Freshman;Yes;No;-7;Yes;3-4 M/W,4-5 M/W,2-3 M/W,3-4 M/W,2-3 M/W;;;;;;Yes;White;Male
jennifer48@example.com;85;Mark;Carr;AlYearLevel.Freshman;Yes;No;-7;Yes;1-2 M/W,4-5 M/W,2-3 M/W;;;;;;Yes;White;Male
angelafleming@example.com;18;Kevin;Campbell;AlYearLevel.Graduate;Yes;No;-7;Yes;10-11 M/W,10-11 M/W,10-11 M/W,3-4 M/W;;;;;;Yes;Multiple races;Female
