Email Address;SID;First name;Last name;What year are you;Would you like to be part of a course study group?;Do you have an existing study group of size 2-6 in mind;timezone offset;Would you like to attend the same discussion;discussion section times;2nd Group Member Berkeley Student Email;3rd Group Member Berkeley Student Email;4th Group Member Berkeley Student Email;5th Group Member Berkeley Student Email;6th Group Member Berkeley Student Email;Will you be on the Berkeley campus;Which of these options best describes your race?;How do you self-identify?
edward29@example.com;66;Steven;Petty;AlYearLevel.Sophomore;Yes;No;-7;Yes;4-5 M/W,2-3 M/W,2-3 M/W;;;;;;Yes;White;Male
johnsongail@example.net;21;Amanda;Shah;AlYearLevel.Senior;Yes;No;-7;Yes;4-5 M/W,10-11 M/W,10-11 M/W,10-11 M/W,11-12 M/W;;;;;;Yes;Hispanic;Female
olsonangelica@example.net;73;Nathan;Young;AlYearLevel.Sophomore;Yes;No;-7;Yes;11-12 M/W,11-12 M/W,4-5 M/W,10-11 M/W,10-11 M/W;;;;;;Yes;White;Male
tunderwood@example.org;61;Steven;Moore;AlYearLevel.Sophomore;Yes;No;-7;Yes;10-11 M/W,3-4 M/W,2-3 M/W,11-12 M/W,3-4 M/W;;;;;;Yes;White;Male
mpatel@example.net;94;Daniel;Morris;AlYearLevel.Freshman;Yes;No;-7;Yes;4-5 M/W,2-3 M/W,10-11 M/W,11-12 M/W,1-2 M/W;;;;;;Yes;Black/African American;Male
erin79@example.net;19;Jason;Thompson;AlYearLevel.Graduate;Yes;No;-7;Yes;3-4 M/W,1-2 M/W,4-5 M/W;;;;;;Yes;Multiple races;Female
jose78@example.com;48;Christopher;Robertson;AlYearLevel.Junior;Yes;No;-7;Yes;3-4 M/W,2-3 M/W,11-12 M/W,10-11 M/W;;;;;;Yes;Asian;Male
emayer@example.com;78;Hayden;Bell;AlYearLevel.Sophomore;Yes;No;-7;Yes;2-3 M/W,1-2 M/W,4-5 M/W,3-4 M/W,1-2 M/W;;;;;;Yes;White;Male
laurensmith@example.net;39;Steven;Riley;AlYearLevel.Senior;Yes;No;-7;Yes;10-11 M/W,3-4 M/W,10-11 M/W;;;;;;Yes;Asian;Male
kimregina@example.org;47;Kyle;Collins;AlYearLevel.Junior;Yes;No;-7;Yes;10-11 M/W,1-2 M/W,3-4 M/W,1-2 M/W,4-5 M/W;;;;;;Yes;Asian;Male
jacobsrachel@example.org;59;Christine;Cole;AlYearLevel.Junior;Yes;No;-7;Yes;2-3 M/W,10-11 M/W,4-5 M/W;;;;;;Yes;Middle-Eastern;Male
emily53@example.com;46;Christopher;Mcdaniel;AlYearLevel.Junior;Yes;No;-7;Yes;11-12 M/W,11-12 M/W,11-12 M/W,1-2 M/W;;;;;;Yes;Asian;Male
marcusrobinson@example.org;27;Shelley;Patrick;AlYearLevel.Senior;Yes;No;-7;Yes;4-5 M/W,10-11 M/W,3-4 M/W,3-4 M/W;;;;;;Yes;Hispanic;Female
jason07@example.com;80;Robin;Kemp;AlYearLevel.Freshman;Yes;No;-7;Yes;4-5 M/W,2-3 M/W,11-12 M/W;;;;;;Yes;White;Male
jeffreyhenderson@example.com;83;Lisa;Stevens;AlYearLevel.Freshman;Yes;No;-7;Yes;1-2 M/W,11-12 M/W,4-5 M/W,4-5 M/W;;;;;;Yes;White;Male
hjones@example.net;54;Christina;Bell;AlYearLevel.Junior;Yes;No;-7;Yes;11-12 M/W,2-3 M/W,3-4 M/W,3-4 M/W,3-4 M/W;;;;;;Yes;Middle-Eastern;Male
carolyn81@example.com;2;Maria;Chung;AlYearLevel.Graduate;Yes;No;-7;Yes;1-2 M/W,10-11 M/W,11-12 M/W,1-2 M/W,2-3 M/W;;;;;;Yes;Multiple races;Other
hendersonmelanie@example.net;17;Tracey;Hall;AlYearLevel.Graduate;Yes;No;-7;Yes;2-3 M/W,1-2 M/W,1-2 M/W,3-4 M/W,11-12 M/W;;;;;;Yes;Multiple races;Female
hwhite@example.net;49;Darin;Hall;AlYearLevel.Junior;Yes;No;-7;Yes;1-2 M/W,2-3 M/W,1-2 M/W;;;;;;Yes;Asian;Male
