Email Address;SID;First name;Last name;What year are you;Would you like to be part of a course study group?;Do you have an existing study group of size 2-6 in mind;timezone offset;Would you like to attend the same discussion;discussion section times;2nd Group Member Berkeley Student Email;3rd Group Member Berkeley Student Email;4th Group Member Berkeley Student Email;5th Group Member Berkeley Student Email;6th Group Member Berkeley Student Email;Will you be on the Berkeley campus;Which of these options best describes your race?;How do you self-identify?
fferguson@example.com;81;Amber;Crawford;AlYearLevel.Freshman;Yes;No;-7;Yes;11-12 M/W,1-2 M/W,10-11 M/W;;;;;;Yes;White;Male
fernandezrebecca@example.com;9;Christy;Chen;AlYearLevel.Graduate;Yes;No;-7;Yes;3-4 M/W,4-5 M/W,3-4 M/W,3-4 M/W,4-5 M/W;;;;;;Yes;Multiple races;Other
ayoung@example.com;52;Michael;Austin;AlYearLevel.Junior;Yes;No;-7;Yes;4-5 M/W,4-5 M/W,10-11 M/W;;;;;;Yes;Middle-Eastern;Male
darrellriley@example.net;5;Jacob;Cruz;AlYearLevel.Graduate;Yes;No;-7;Yes;11-12 M/W,4-5 M/W,2-3 M/W;;;;;;Yes;Multiple races;Other
brendamorrison@example.org;92;William;Davis;AlYearLevel.Freshman;Yes;No;-7;Yes;3-4 M/W,4-5 M/W,4-5 M/W,4-5 M/W,2-3 M/W;;;;;;Yes;Black/African American;Male
williamsjaclyn@example.com;33;Pamela;Russo;AlYearLevel.Senior;Yes;No;-7;Yes;4-5 M/W,11-12 M/W,1-2 M/W,11-12 M/W,3-4 M/W;;;;;;Yes;Asian;Male
ronald13@example.org;90;Whitney;Armstrong;AlYearLevel.Freshman;Yes;No;-7;Yes;11-12 M/W,1-2 M/W,2-3 M/W,10-11 M/W,11-12 M/W;;;;;;Yes;Black/African American;Male
jcastillo@example.net;6;Evan;Browning;AlYearLevel.Graduate;Yes;No;-7;Yes;1-2 M/W,10-11 M/W,2-3 M/W,3-4 M/W;;;;;;Yes;Multiple races;Other
jeanette52@example.org;49;Lisa;Landry;AlYearLevel.Junior;Yes;No;-7;Yes;11-12 M/W,2-3 M/W,1-2 M/W,10-11 M/W;;;;;;Yes;Asian;Male
lawsonjohn@example.com;60;Daniel;Wells;AlYearLevel.Sophomore;Yes;No;-7;Yes;1-2 M/W,3-4 M/W,4-5 M/W,2-3 M/W;;;;;;Yes;White;Male
donald59@example.com;76;Michael;Werner;AlYearLevel.Sophomore;Yes;No;-7;Yes;2-3 M/W,2-3 M/W,1-2 M/W,4-5 M/W;;;;;;Yes;White;Male
smoore@example.org;93;Samantha;Flowers;AlYearLevel.Freshman;Yes;No;-7;Yes;1-2 M/W,10-11 M/W,10-11 M/W,2-3 M/W,2-3 M/W;;;;;;Yes;Black/African American;Male
maryrivers@example.org;16;Erik;Bell;AlYearLevel.Graduate;Yes;No;-7;Yes;3-4 M/W,1-2 M/W,4-5 M/W;;;;;;Yes;Multiple races;Female
turnersarah@example.org;63;Jennifer;Thompson;AlYearLevel.Sophomore;Yes;No;-7;Yes;3-4 M/W,11-12 M/W,1-2 M/W,10-11 M/W,11-12 M/W;;;;;;Yes;White;Male
vspencer@example.com;3;Kent;Soto;AlYearLevel.Graduate;Yes;No;-7;Yes;4-5 M/W,11-12 M/W,11-12 M/W,2-3 M/W;;;;;;Yes;Multiple races;Other
davenportjeanette@example.com;73;David;Christensen;AlYearLevel.Sophomore;Yes;No;-7;Yes;2-3 M/W,2-3 M/W,11-12 M/W;;;;;;Yes;White;Male
ipalmer@example.org;38;Diana;White;AlYearLevel.Senior;Yes;No;-7;Yes;1-2 M/W,1-2 M/W,1-2 M/W,1-2 M/W,2-3 M/W;;;;;;Yes;Asian;Male
christopherallen@example.org;7;Jennifer;Little;AlYearLevel.Graduate;Yes;No;-7;Yes;2-3 M/W,2-3 M/W,4-5 M/W;;;;;;Yes;Multiple races;Other
christianmoore@example.org;86;Laura;Mckenzie;AlYearLevel.Freshman;Yes;No;-7;Yes;2-3 M/W,4-5 M/W,2-3 M/W,11-12 M/W,4-5 M/W;;;;;;Yes;White;Male
mmartin@example.org;28;Katie;Jones;AlYearLevel.Senior;Yes;No;-7;Yes;11-12 M/W,11-12 M/W,4-5 M/W,4-5 M/W,4-5 M/W;;;;;;Yes;Hispanic;Female
jessicareese@example.com;20;Heidi;Lucero;AlYearLevel.Senior;Yes;No;-7;Yes;11-12 M/W,2-3 M/W,3-4 M/W,2-3 M/W,1-2 M/W;;;;;;Yes;Hispanic;Female
manningmelissa@example.org;67;Robert;Coleman;AlYearLevel.Sophomore;Yes;No;-7;Yes;11-12 M/W,1-2 M/W,1-2 M/W,11-12 M/W,3-4 M/W;;;;;;Yes;White;Male
robinjames@example.org;98;Michael;Rivera;AlYearLevel.Freshman;Yes;No;-7;Yes;2-3 M/W,11-12 M/W,11-12 M/W,10-11 M/W,1-2 M/W;;;;;;Yes;Black/African American;Male
robbinsolivia@example.com;46;Nancy;Kelley;AlYearLevel.Junior;Yes;No;-7;Yes;2-3 M/W,11-12 M/W,1-2 M/W,4-5 M/W,4-5 M/W;;;;;;Yes;Asian;Male
powellbenjamin@example.com;15;Robert;Robbins;AlYearLevel.Graduate;Yes;No;-7;Yes;2-3 M/W,1-2 M/W,1-2 M/W,11-12 M/W,4-5 M/W;;;;;;Yes;Multiple races;Female
barnessteven@example.com;66;Jennifer;Fowler;AlYearLevel.Sophomore;Yes;No;-7;Yes;10-11 M/W,1-2 M/W,2-3 M/W,11-12 M/W;;;;;;Yes;White;Male
sarahwu@example.org;79;Andrea;Tucker;AlYearLevel.Sophomore;Yes;No;-7;Yes;3-4 M/W,11-12 M/W,3-4 M/W,11-12 M/W;;;;;;Yes;White;Male
chrisjohnson@example.net;68;Bruce;Cooper;AlYearLevel.Sophomore;Yes;No;-7;Yes;1-2 M/W,11-12 M/W,11-12 M/W,4-5 M/W;;;;;;Yes;White;Male
michelle84@example.org;64;David;Landry;AlYearLevel.Sophomore;Yes;No;-7;Yes;2-3 M/W,10-11 M/W,10-11 M/W;;;;;;Yes;White;Male
zmoreno@example.com;44;Christina;Anderson;AlYearLevel.Junior;Yes;No;-7;Yes;1-2 M/W,3-4 M/W,10-11 M/W;;;;;;Yes;Asian;Male
eflores@example.org;94;Jennifer;Rios;AlYearLevel.Freshman;Yes;No;-7;Yes;3-4 M/W,2-3 M/W,2-3 M/W;;;;;;Yes;Black/African American;Male
colemanrichard@example.com;31;Meagan;Wilkins;AlYearLevel.Senior;Yes;No;-7;Yes;3-4 M/W,11-12 M/W,4-5 M/W,1-2 M/W,10-11 M/W;;;;;;Yes;Asian;Male
wcruz@example.net;34;Jordan;Leon;AlYearLevel.Senior;Yes;No;-7;Yes;4-5 M/W,10-11 M/W,10-11 M/W,11-12 M/W;;;;;;Yes;Asian;Male
yedwards@example.com;70;Christina;Ellis;AlYearLevel.Sophomore;Yes;No;-7;Yes;4-5 M/W,1-2 M/W,1-2 M/W,10-11 M/W,3-4 M/W;;;;;;Yes;White;Male
jmahoney@example.org;75;Kyle;Jimenez;AlYearLevel.Sophomore;Yes;No;-7;Yes;4-5 M/W,11-12 M/W,11-12 M/W,3-4 M/W,1-2 M/W;;;;;;Yes;White;Male
